Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#9,Fuzaro,34.7,3,3,2,4.0,8.0,3,0,25,46,4,7,4,8,5,9,4,0,4
#40,André Goes,35.7,6,2,0,2.0,3.0,1,0,16,29,0,3,7,9,2,2,5,1,6
#20,Gruber,24.9,1,2,2,1.0,4.0,3,0,16,33,1,3,5,10,3,4,2,3,5
#2,Fúlvio,29.0,5,1,0,1.0,6.0,5,0,7,16,1,4,1,1,2,2,4,0,4
#13,Alex,16.0,3,0,0,3.0,1.0,1,1,5,8,0,0,2,3,1,2,1,0,1
#10,Fabricio,27.2,2,1,0,1.0,0.0,1,0,2,5,0,1,1,1,0,0,7,1,8
#24,Paranhos,11.8,0,0,1,2.0,1.0,1,0,2,8,0,0,1,4,0,0,1,0,1
#3,Lucas,7.2,1,0,0,2.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#30,Gonzaga,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#32,Lessa,13.7,1,0,0,1.0,1.0,1,0,0,5,0,1,0,1,0,0,0,2,2
#14,Ziggy,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Colina,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,22,9,5,17.0,24.0,17,1,73,152,6,19,21,38,13,19,27,9,36
#22,Paulo,28.9,2,1,0,2.0,1.0,1,0,13,31,2,5,3,7,1,2,2,1,3
#10,Gustavo,32.5,3,1,0,2.0,4.0,2,0,13,39,1,5,2,9,6,6,4,1,5
#19,Gegê,27.7,3,6,0,2.0,1.0,1,0,11,25,3,7,1,2,0,0,1,0,1
#16,Rodrigues,17.4,0,1,0,5.0,5.0,2,0,10,15,0,0,2,4,6,7,3,1,4
#1,Funches III,24.1,1,1,0,3.0,1.0,2,1,6,10,0,0,3,5,0,0,5,1,6
#6,Leandro,12.0,3,1,0,0.0,1.0,0,0,5,8,1,2,0,0,2,2,2,1,3
#2,Smith,11.6,0,0,0,0.0,2.0,3,0,3,5,1,1,0,1,0,0,2,0,2
#55,Augusto,18.7,5,0,0,3.0,1.0,3,0,3,12,0,2,1,2,1,2,1,0,1
#25,Scheuer,8.6,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1
#5,Murilo,3.9,2,1,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#20,Aquiles,4.3,0,0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#44,Coimbra,10.3,0,0,1,4.0,0.0,1,0,0,2,0,0,0,1,0,0,1,0,1
Equipe,Equipe,0.0,19,12,1,24.0,17.0,20,1,64,147,8,22,12,31,16,19,24,7,31
