Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#8,Shamell,37.6,3,4,0,4.0,7.0,2,0,31,42,4,6,6,8,7,8,2,1,3
#14,Georginho,38.2,4,0,0,1.0,8.0,3,0,21,48,4,9,2,7,5,7,4,2,6
#23,Léo Meindl,29.1,3,1,0,5.0,4.0,2,2,18,30,1,3,5,8,5,5,2,1,3
#11,Jefferson,32.3,1,0,0,2.0,0.0,2,0,12,29,2,7,3,4,0,0,4,1,5
#2,Jones,11.9,0,0,1,2.0,0.0,0,0,6,10,0,0,3,5,0,0,3,2,5
#44,Renan,26.4,0,0,0,4.0,2.0,1,0,5,11,1,3,1,1,0,0,2,1,3
#34,Kurtz,7.4,1,0,0,2.0,1.0,0,0,2,6,0,0,1,2,0,0,0,2,2
#5,Cassiano,3.2,0,0,0,1.0,0.0,1,0,0,6,0,2,0,0,0,0,0,0,0
#20,Igor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#21,Murilo,13.9,2,0,1,2.0,2.0,1,0,0,8,0,2,0,1,0,0,3,0,3
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,5,2,23.0,24.0,12,2,95,190,12,32,21,36,17,20,22,11,33
#30,Enzo,29.2,3,0,1,4.0,1.0,0,0,29,38,9,12,1,1,0,0,3,0,3
#1,Gerson,33.7,3,1,1,1.0,4.0,0,1,21,36,0,0,7,14,7,8,1,1,2
#23,Baxley,25.3,4,0,0,3.0,5.0,2,0,16,23,0,1,5,7,6,6,2,0,2
#9,Pastor,17.1,1,1,0,4.0,2.0,0,0,12,15,2,3,2,2,2,2,4,0,4
#10,Ansaloni,22.1,1,1,0,2.0,1.0,1,0,8,14,0,0,4,7,0,0,2,1,3
#32,Sahdi,23.5,5,1,0,2.0,4.0,4,0,8,15,2,3,0,2,2,2,3,0,3
#33,Figueroa,20.6,3,0,0,4.0,3.0,0,0,7,7,1,1,0,0,4,4,2,0,2
#12,Pedro,19.4,2,0,0,3.0,3.0,0,0,5,17,1,3,1,4,0,0,3,1,4
#2,Thiaguinho,1.3,0,1,0,0.0,0.0,0,0,0,5,0,1,0,1,0,0,0,0,0
#34,Lelê,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Lucão,7.8,0,0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,22,5,3,24.0,23.0,7,1,106,170,15,24,20,38,21,22,26,3,29
