Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#0,Morillo,39.5,4,1,0,3.0,4.0,2,0,25,47,2,3,9,18,1,2,7,3,10
#18,Lupa,32.7,0,1,0,4.0,3.0,0,0,19,25,0,0,8,11,3,3,2,2,4
#7,Ambrosino,25.7,6,0,1,5.0,0.0,1,0,13,17,3,3,2,4,0,0,3,1,4
#10,Duda,33.6,4,2,0,4.0,3.0,7,0,11,27,3,7,0,2,2,2,1,2,3
#6,Eugeniusz,17.6,1,2,0,3.0,1.0,2,1,9,30,1,7,3,4,0,1,2,1,3
#4,Mariani,34.3,3,0,0,0.0,1.0,1,0,7,22,1,4,2,5,0,0,4,1,5
#16,Rafael,18.5,0,0,0,2.0,0.0,0,0,5,9,1,1,1,3,0,0,2,0,2
#21,Conceição,11.6,0,0,2,1.0,0.0,0,0,4,10,0,0,2,5,0,0,2,0,2
#24,L. Eltink,11.6,1,1,0,3.0,0.0,1,1,4,9,0,1,2,3,0,0,1,1,2
#5,Jean,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#17,Fidelis,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#19,Pedro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,7,3,25.0,12.0,14,2,97,196,11,26,29,55,6,8,25,13,38
#16,Olivinha,25.8,3,2,0,0.0,4.0,1,0,21,23,2,2,4,5,7,7,6,1,7
#12,Mineiro,34.5,3,0,1,1.0,2.0,1,0,18,28,2,4,5,7,2,2,2,4,6
#11,Marquinhos,26.9,2,0,0,1.0,5.0,3,0,17,45,2,10,2,4,7,7,5,0,5
#32,Zach Graham,26.6,0,1,0,0.0,4.0,1,0,15,35,4,9,0,2,3,4,3,1,4
#71,Demétrio,19.3,0,0,1,2.0,3.0,1,1,14,15,1,1,5,5,1,2,3,2,5
#6,Balbi,26.4,7,1,0,2.0,4.0,2,0,9,26,0,4,2,4,5,6,1,0,1
#1,Pedro Nunes,17.3,2,0,0,1.0,1.0,2,0,5,11,1,3,0,0,2,2,1,0,1
#9,Deryk,18.8,5,5,0,2.0,0.0,2,0,3,8,1,2,0,1,0,0,1,0,1
#33,Vargas,9.7,0,0,0,1.0,1.0,2,0,0,4,0,0,0,1,0,2,3,2,5
#7,Jhonatan,18.9,1,0,0,2.0,1.0,0,0,0,3,0,1,0,0,0,0,0,1,1
#34,Maciel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#55,Barrera,0.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,9,2,12.0,25.0,16,1,102,198,13,36,18,29,27,32,26,12,38
