Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#1,Solano,35.5,8,2,1,3.0,4.0,4,0,25,41,3,6,8,11,0,1,6,0,6
#3,Kevin Foster,22.6,1,1,0,2.0,4.0,1,0,21,36,4,8,4,5,1,2,5,4,9
#10,Vitão,24.5,0,0,1,2.0,0.0,1,0,11,22,1,4,4,5,0,0,4,3,7
#2,Yago,30.3,5,0,0,1.0,4.0,1,0,9,32,1,6,2,6,2,2,1,0,1
#33,Eddy,22.6,0,1,1,3.0,2.0,0,1,7,19,1,5,2,2,0,0,2,0,2
#20,Dikembe,22.0,1,0,0,4.0,1.0,1,1,5,12,0,0,2,4,1,2,3,1,4
#7,D. Coleman,13.6,1,0,0,2.0,3.0,0,0,4,14,0,2,0,2,4,4,2,0,2
#4,Ruivo,17.0,2,0,0,0.0,0.0,0,0,3,3,1,1,0,0,0,0,0,0,0
#35,Maique,10.1,0,0,0,2.0,2.0,0,0,2,6,0,0,1,3,0,0,1,1,2
#16,Buiú,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#50,Jonatan,1.8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#32,Anderson,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,4,3,19.0,20.0,8,2,87,185,11,32,23,38,8,11,27,11,38
#1,Gerson,34.1,3,1,0,1.0,5.0,1,1,21,26,0,0,7,9,7,8,5,3,8
#23,Baxley,23.7,1,1,0,3.0,3.0,0,0,18,40,1,5,5,10,5,5,1,1,2
#10,Ansaloni,30.4,1,0,0,3.0,5.0,0,0,17,41,3,8,3,7,2,3,4,1,5
#32,Sahdi,36.5,15,0,0,3.0,3.0,3,0,13,19,2,4,2,2,3,3,7,0,7
#30,Enzo,33.1,3,2,0,3.0,1.0,0,0,9,24,3,8,0,0,0,0,3,1,4
#12,Pedro,23.2,1,0,0,3.0,0.0,2,0,7,17,1,3,2,4,0,0,1,1,2
#9,Pastor,11.7,0,0,0,1.0,2.0,1,0,5,15,0,2,2,4,1,1,2,0,2
#4,Bruno,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#34,Lelê,0.8,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#0,Prochnow,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Lucão,3.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,Thiaguinho,3.5,0,1,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,24,5,0,20.0,19.0,10,1,90,182,10,30,21,36,18,20,26,9,35
