Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#19,Leandrinho,36.2,5,2,2,3.0,8.0,3,0,27,39,2,4,7,9,7,9,4,1,5
#10,Alex,36.3,5,3,0,2.0,1.0,5,0,18,43,4,11,2,4,2,2,3,3,6
#22,Scott,37.2,3,3,2,3.0,7.0,2,1,18,27,0,0,6,10,6,7,5,3,8
#1,Deodato,28.4,1,2,0,5.0,0.0,1,1,8,19,0,3,4,5,0,0,3,1,4
#20,Alexei,18.2,2,1,0,5.0,2.0,0,0,7,19,1,2,1,4,2,5,0,2,2
#5,Davi,25.4,3,0,0,5.0,0.0,2,0,6,14,2,4,0,1,0,0,3,0,3
#6,Shilton,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Queiroz,4.7,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#21,Cobb,13.5,0,0,0,5.0,0.0,2,0,0,3,0,1,0,0,0,0,0,2,2
#35,Marcos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Tiago,0.2,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,11,4,28.0,18.0,16,2,84,167,9,26,20,33,17,23,20,14,34
#10,Coelho,36.1,4,3,0,3.0,9.0,1,0,20,39,2,5,3,6,8,12,4,3,7
#9,Paulinho,28.1,2,1,0,1.0,5.0,1,0,14,28,4,7,0,2,2,3,1,0,1
#17,Du Sommer,25.5,1,0,0,3.0,4.0,3,0,14,24,2,3,3,6,2,3,4,2,6
#28,Lucas,17.1,1,0,2,4.0,2.0,1,0,12,24,2,4,2,5,2,2,4,0,4
#4,Cauê,36.3,5,3,0,1.0,5.0,3,0,12,16,1,1,3,5,3,3,2,2,4
#15,Diego,21.3,0,2,0,2.0,2.0,3,0,9,19,1,3,2,4,2,2,1,1,2
#3,Mogi,19.6,2,0,0,3.0,1.0,1,0,4,12,0,1,1,3,2,3,2,1,3
#36,Arthur,16.2,4,0,0,1.0,0.0,0,0,0,10,0,2,0,2,0,0,0,2,2
Equipe,Equipe,0.0,19,9,2,18.0,28.0,15,0,85,172,12,26,14,33,21,28,21,14,35
