Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#2,Yago,31.6,2,2,1,4.0,6.0,2,0,21,40,3,7,3,6,6,7,2,1,3
#20,Dikembe,33.3,1,1,0,1.0,3.0,1,0,13,22,0,0,5,8,3,6,8,2,10
#1,Solano,24.1,2,0,1,3.0,3.0,1,0,11,19,2,3,2,4,1,2,5,1,6
#7,D. Coleman,26.8,1,0,0,2.0,4.0,1,0,8,25,2,5,1,5,0,0,1,2,3
#35,Maique,18.6,1,0,0,2.0,1.0,1,0,7,11,1,1,2,4,0,0,5,1,6
#33,Eddy,19.6,1,0,0,4.0,1.0,0,0,5,22,1,6,1,2,0,0,3,0,3
#10,Vitão,19.2,1,0,0,1.0,1.0,2,0,4,20,0,4,1,3,2,2,6,0,6
#4,Ruivo,21.2,6,0,0,0.0,0.0,1,0,4,13,0,3,2,2,0,0,0,1,1
#50,Jonatan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Rafael,0.6,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#32,Anderson,5.1,2,1,0,2.0,0.0,0,0,0,3,0,1,0,0,0,0,1,0,1
#9,Daniel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,4,2,20.0,19.0,9,0,73,175,9,30,17,34,12,17,32,8,40
#36,Arthur,31.7,2,0,0,2.0,1.0,0,0,17,41,3,8,3,7,2,3,4,2,6
#28,Lucas,23.1,2,0,0,1.0,2.0,2,0,14,21,2,3,3,5,2,2,4,1,5
#10,Coelho,35.4,4,1,0,2.0,3.0,4,0,14,23,2,3,2,5,4,4,3,2,5
#4,Cauê,30.5,1,0,0,3.0,5.0,1,0,11,24,0,2,4,7,3,4,6,0,6
#5,Jamaal,32.1,7,0,0,3.0,2.0,2,0,8,26,2,6,1,4,0,0,2,0,2
#17,Du Sommer,28.8,1,2,0,4.0,4.0,0,0,8,27,1,6,1,3,3,3,6,0,6
#21,Wesley,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#15,Diego,4.6,0,0,0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#3,Mogi,7.6,0,1,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,2,0,2
#35,Freddie,2.8,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#9,Paulinho,3.6,0,0,0,1.0,1.0,0,0,0,8,0,2,0,0,0,2,0,0,0
#13,Jackson,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,4,0,19.0,19.0,11,0,72,174,10,30,14,33,14,18,32,7,39
