Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#11,Marquinhos,31.4,2,2,1,2.0,5.0,4,0,17,34,1,4,5,9,4,4,5,0,5
#71,Demétrio,19.2,1,0,0,3.0,1.0,1,1,15,24,0,0,7,11,1,2,1,2,3
#16,Olivinha,20.2,2,0,1,1.0,3.0,1,0,12,30,2,4,2,7,2,4,3,5,8
#9,Deryk,20.7,1,3,0,3.0,1.0,0,0,11,28,3,8,1,2,0,0,1,0,1
#7,Black,10.5,0,0,0,1.0,1.0,0,0,7,18,1,4,1,2,2,2,2,1,3
#32,Zach Graham,18.6,2,1,0,0.0,3.0,1,0,5,15,0,1,1,3,3,6,3,0,3
#6,Balbi,26.7,11,5,0,1.0,3.0,5,0,4,13,0,3,2,2,0,0,5,2,7
#12,Mineiro,25.0,1,0,0,3.0,3.0,1,0,3,15,0,1,1,5,1,2,3,2,5
#7,Jhonatan,14.2,2,1,0,2.0,4.0,2,0,2,10,0,2,0,1,2,2,1,0,1
#10,Matheusinho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#1,Pedro Nunes,13.5,1,1,0,2.0,1.0,0,0,0,2,0,0,0,1,0,0,2,2,4
#8,Ruan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,13,2,18.0,25.0,15,1,76,189,7,27,20,43,15,22,28,15,43
#10,Gustavo,24.3,0,1,0,3.0,1.0,1,0,13,22,1,2,5,7,0,2,1,0,1
#2,Smith,30.6,2,0,0,2.0,4.0,3,0,11,33,2,7,1,3,3,6,3,1,4
#19,Gegê,29.4,6,6,0,3.0,5.0,5,0,11,25,3,7,0,1,2,2,7,1,8
#1,Funches III,25.7,0,1,2,1.0,4.0,3,0,5,20,0,2,2,5,1,4,7,2,9
#22,Paulo,21.5,1,0,1,2.0,0.0,2,0,4,17,0,3,2,4,0,0,0,1,1
#16,Rodrigues,11.2,1,0,0,4.0,0.0,1,0,4,4,0,0,2,2,0,0,3,3,6
#6,Leandro,10.6,1,0,0,1.0,0.0,0,0,3,3,1,1,0,0,0,0,0,1,1
#20,Aquiles,5.3,0,0,0,0.0,0.0,0,0,3,6,1,2,0,0,0,0,1,0,1
#44,Coimbra,15.0,1,0,0,5.0,2.0,3,0,2,6,0,0,1,3,0,0,4,2,6
#25,Scheuer,8.8,0,0,0,0.0,0.0,0,0,2,6,0,0,1,3,0,0,0,0,0
#55,Augusto,15.1,2,0,0,4.0,2.0,3,0,1,24,0,6,0,2,1,2,1,1,2
#5,Murilo,2.7,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,8,3,25.0,18.0,24,0,59,166,8,30,14,30,7,16,30,13,43
