Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#11,Marquinhos,25.9,1,3,1,3.0,3.0,0,0,20,40,2,7,4,6,6,7,3,1,4
#32,Zach Graham,23.1,2,1,1,1.0,2.0,0,0,15,21,3,5,2,2,2,2,1,0,1
#16,Olivinha,20.0,2,1,1,0.0,1.0,0,0,13,31,1,3,4,10,2,2,3,4,7
#71,Demétrio,18.8,0,1,1,1.0,3.0,0,1,13,21,1,3,3,4,4,4,0,1,1
#12,Mineiro,25.0,1,2,1,1.0,1.0,1,0,9,18,3,4,0,3,0,0,3,2,5
#33,Vargas,12.6,0,1,0,5.0,6.0,1,0,9,19,0,1,3,6,3,4,1,2,3
#9,Deryk,17.4,2,0,0,4.0,1.0,0,0,7,15,1,3,2,3,0,0,0,0,0
#55,Barrera,17.8,3,1,1,3.0,3.0,1,0,5,16,1,4,0,1,2,2,1,2,3
#7,Jhonatan,17.8,0,0,0,4.0,2.0,1,0,3,4,0,0,0,0,3,4,0,2,2
#6,Balbi,21.9,3,1,0,4.0,0.0,3,0,0,17,0,5,0,1,0,0,2,2,4
#20,R. Rachel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#1,Pedro Nunes,2.0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,11,6,28.0,22.0,8,1,94,202,12,35,18,36,22,25,18,20,38
#23,Nezinho,26.9,1,0,0,4.0,7.0,5,0,21,33,2,5,5,5,5,8,3,0,3
#7,Pedrinho Rava,29.6,0,1,0,1.0,5.0,2,0,15,22,2,2,2,5,5,6,4,0,4
#4,Arthur,30.5,1,0,1,4.0,1.0,6,0,12,25,1,2,2,7,5,5,3,0,3
#21,B. Fiorotto,16.3,1,0,1,3.0,3.0,4,0,11,17,0,0,5,8,1,1,4,4,8
#6,Ronald,26.1,1,0,1,3.0,4.0,3,0,10,20,0,2,4,6,2,2,2,0,2
#9,Rafa Moreira,34.3,1,0,0,3.0,3.0,1,0,4,19,0,3,2,5,0,0,2,3,5
#8,Gabriel,2.1,0,0,0,0.0,1.0,0,0,2,5,0,1,0,0,2,2,0,0,0
#77,Gui Bento,19.0,0,1,0,3.0,0.0,1,0,2,10,0,2,1,2,0,0,0,0,0
#35,José Carlos,15.3,0,0,1,3.0,2.0,1,0,0,3,0,1,0,0,0,0,3,0,3
#13,Veloso,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,5,2,4,25.0,26.0,25,0,77,154,5,18,21,38,20,24,23,13,36
