Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#11,Marquinhos,32.0,3,1,0,0.0,6.0,3,0,17,46,3,8,2,9,4,4,6,1,7
#7,Jhonatan,23.9,2,2,0,4.0,3.0,1,0,13,18,3,4,2,3,0,0,1,3,4
#71,Demétrio,28.4,0,1,2,3.0,4.0,0,0,11,24,1,2,3,7,2,4,7,2,9
#16,Olivinha,27.4,1,2,0,4.0,1.0,1,0,8,29,0,5,3,6,2,2,5,2,7
#6,Balbi,26.5,5,0,0,4.0,6.0,3,0,8,27,0,5,1,2,6,8,2,1,3
#32,Zach Graham,12.3,1,0,0,0.0,0.0,3,0,8,13,2,3,1,2,0,0,1,0,1
#12,Mineiro,18.3,0,1,0,1.0,5.0,1,0,4,12,0,0,1,3,2,6,1,2,3
#9,Deryk,20.3,4,0,0,3.0,1.0,1,0,3,19,1,5,0,1,0,2,3,0,3
#1,Pedro Nunes,8.0,0,0,0,0.0,0.0,0,0,2,2,0,0,1,1,0,0,3,1,4
#7,Black,2.9,0,0,0,1.0,1.0,1,0,0,8,0,2,0,1,0,0,1,0,1
#8,Ruan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Matheusinho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,7,2,21.0,27.0,14,0,74,198,10,34,14,35,16,26,30,17,47
#2,Fúlvio,32.0,8,2,0,4.0,5.0,2,0,16,25,3,6,0,0,7,7,9,0,9
#9,Fuzaro,34.0,2,0,1,4.0,4.0,4,0,15,34,0,2,7,13,1,2,4,0,4
#40,André Goes,30.6,2,1,0,5.0,2.0,3,0,13,28,2,4,3,7,1,2,3,0,3
#32,Lessa,18.1,2,1,0,3.0,3.0,1,0,9,19,1,1,3,6,0,4,1,1,2
#24,Paranhos,13.4,0,0,0,3.0,3.0,1,0,6,10,0,0,1,3,4,4,2,0,2
#20,Gruber,19.0,1,2,1,3.0,0.0,2,0,6,19,0,3,3,5,0,0,0,2,2
#10,Fabricio,31.6,0,4,0,2.0,1.0,1,0,6,11,2,3,0,1,0,0,8,2,10
#13,Alex,11.0,0,1,0,3.0,1.0,0,0,2,5,0,1,0,0,2,2,0,0,0
#3,Lucas,9.4,1,0,0,0.0,0.0,1,0,2,11,0,3,1,1,0,0,0,0,0
#8,Colina,1.1,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,11,2,27.0,20.0,17,0,75,162,8,23,18,36,15,21,31,5,36
