Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#1,Gerson,33.4,1,0,0,3.0,4.0,0,2,22,29,0,0,10,13,2,3,3,3,6
#23,Baxley,30.4,3,2,0,2.0,5.0,1,0,22,49,3,7,3,10,7,8,4,0,4
#30,Enzo,30.2,4,0,0,3.0,5.0,2,0,15,33,4,8,0,2,3,5,2,0,2
#33,Figueroa,22.6,3,1,0,4.0,2.0,3,0,10,10,2,2,1,1,2,2,1,0,1
#9,Pastor,28.4,3,1,0,3.0,0.0,0,1,10,20,2,4,2,4,0,0,2,2,4
#12,Pedro,12.1,2,1,0,2.0,4.0,0,0,9,11,1,1,0,1,6,6,1,3,4
#10,Ansaloni,16.5,1,0,0,3.0,1.0,1,0,4,9,0,1,2,3,0,0,3,0,3
#32,Sahdi,18.1,8,1,0,0.0,2.0,3,0,2,16,0,4,0,1,2,2,0,0,0
#2,Thiaguinho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#18,Sanchez,2.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Bruno,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Lucão,6.5,0,0,0,2.0,1.0,1,0,0,2,0,0,0,1,0,0,1,0,1
Equipe,Equipe,0.0,25,6,0,22.0,24.0,12,3,94,179,12,27,18,36,22,26,22,9,31
#8,Shamell,38.6,3,3,0,4.0,3.0,2,0,22,32,2,3,7,10,2,3,3,1,4
#14,Georginho,40.0,10,2,2,3.0,4.0,5,1,17,27,3,5,2,4,4,4,6,0,6
#11,Jefferson,32.9,2,2,0,0.0,2.0,1,0,16,29,4,7,2,4,0,0,5,0,5
#21,Murilo,22.2,1,0,1,3.0,4.0,1,0,16,26,0,0,5,10,6,6,3,1,4
#23,Léo Meindl,20.5,2,0,0,4.0,3.0,2,0,8,20,0,3,3,4,2,3,2,0,2
#34,Kurtz,11.5,0,0,0,1.0,3.0,2,0,6,10,0,0,1,2,4,6,1,2,3
#2,Jones,15.5,1,0,0,3.0,2.0,0,0,3,7,0,0,0,2,3,3,0,1,1
#44,Renan,18.1,0,1,1,5.0,1.0,1,0,2,8,0,2,1,1,0,0,4,0,4
#5,Cassiano,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Igor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Danilo,0.6,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,8,4,24.0,22.0,15,1,90,159,9,20,21,37,21,25,24,6,30
