Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#10,Coelho,37.7,4,1,0,3.0,5.0,1,0,26,40,5,9,3,3,5,7,4,0,4
#5,Jamaal,37.1,3,0,0,2.0,6.0,1,0,24,39,4,7,5,8,2,2,4,0,4
#36,Arthur,25.7,3,1,0,4.0,3.0,2,0,15,27,3,7,2,2,2,2,3,0,3
#28,Lucas,28.1,2,0,0,4.0,2.0,0,0,8,27,1,5,2,5,1,2,2,1,3
#9,Paulinho,10.3,1,0,0,2.0,0.0,1,0,5,5,1,1,1,1,0,0,1,0,1
#3,Mogi,23.4,0,1,0,3.0,0.0,2,0,2,13,0,3,1,2,0,0,5,1,6
#35,Freddie,7.4,0,0,0,3.0,0.0,1,0,2,2,0,0,1,1,0,0,1,1,2
#17,Du Sommer,17.3,1,1,0,5.0,3.0,1,0,2,4,0,0,1,2,0,0,0,0,0
#4,Cauê,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Jackson,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#15,Diego,12.9,0,0,0,3.0,2.0,2,0,0,2,0,0,0,1,0,0,1,0,1
Equipe,Equipe,0.0,14,4,0,29.0,21.0,13,0,84,159,14,32,16,25,10,13,23,4,27
#4,Arthur,37.2,2,2,0,3.0,6.0,1,0,19,31,1,5,4,4,8,8,4,0,4
#23,Nezinho,38.5,10,1,0,5.0,10.0,3,0,18,39,1,7,2,3,11,12,4,2,6
#9,Rafa Moreira,22.3,0,0,0,5.0,0.0,1,0,15,23,3,5,3,4,0,0,0,0,0
#7,Pedrinho Rava,33.6,3,0,0,2.0,3.0,0,0,11,21,1,3,4,6,0,0,2,0,2
#21,B. Fiorotto,21.1,1,2,0,3.0,5.0,2,0,8,15,0,0,2,4,4,7,4,2,6
#6,Ronald,31.6,1,0,1,3.0,4.0,2,0,6,19,0,1,1,6,4,4,3,2,5
#77,Gui Bento,14.6,0,0,1,2.0,1.0,1,0,1,8,0,2,0,0,1,2,2,0,2
#13,Veloso,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Marcelão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Gabriel,1.1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,5,2,23.0,29.0,11,0,78,156,6,23,16,27,28,33,24,7,31
