Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#4,Arthur,35.9,2,0,0,3.0,7.0,1,0,25,33,4,6,2,3,9,9,5,0,5
#23,Nezinho,38.5,9,2,0,4.0,9.0,4,0,21,59,2,11,4,9,7,8,6,1,7
#9,Rafa Moreira,36.8,4,0,0,2.0,3.0,0,0,21,38,4,6,3,8,3,4,5,2,7
#77,Gui Bento,28.3,1,2,0,1.0,1.0,0,1,15,23,2,4,4,5,1,1,1,0,1
#6,Ronald,31.7,3,1,3,2.0,1.0,3,0,5,14,0,0,2,6,1,2,3,1,4
#21,B. Fiorotto,8.3,1,0,0,0.0,0.0,0,0,2,4,0,0,1,2,0,0,2,0,2
#7,Pedrinho Rava,20.5,2,1,0,4.0,1.0,1,0,1,11,0,3,0,0,1,2,0,1,1
#5,Marcelão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Gabriel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Veloso,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,22,6,3,16.0,22.0,10,1,90,182,12,30,16,33,22,26,24,10,34
#1,Solano,29.2,4,1,0,4.0,3.0,3,0,20,40,5,10,2,4,1,2,2,2,4
#10,Vitão,28.1,1,1,0,5.0,0.0,1,1,14,24,2,4,4,6,0,0,3,2,5
#35,Maique,26.9,0,0,2,4.0,2.0,1,1,12,14,0,0,5,6,2,2,5,3,8
#2,Yago,29.7,7,0,0,4.0,6.0,1,0,10,29,1,6,1,2,5,7,0,1,1
#7,D. Coleman,26.2,0,0,0,2.0,1.0,3,0,8,34,2,10,1,2,0,0,3,1,4
#4,Ruivo,16.1,4,1,0,1.0,1.0,0,0,7,20,1,4,2,4,0,0,5,0,5
#20,Dikembe,15.9,1,0,0,2.0,1.0,4,2,6,8,0,0,3,4,0,0,2,2,4
#33,Eddy,23.6,1,0,0,1.0,1.0,1,0,1,18,0,4,0,2,1,2,5,2,7
#32,Anderson,4.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Rafael,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#16,Buiú,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,3,2,24.0,15.0,16,4,78,187,11,38,18,30,9,13,26,15,41
