Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#30,Hettsheimeir,24.8,1,2,1,1.0,2.0,0,1,22,43,3,8,5,8,3,3,3,1,4
#20,Schattmann,22.4,1,1,0,3.0,0.0,2,0,19,32,3,6,5,7,0,0,0,1,1
#9,Lucas Dias,23.6,1,0,1,2.0,1.0,1,0,18,25,4,5,3,5,0,0,4,0,4
#32,David Jackson,26.8,4,2,0,0.0,5.0,1,0,11,22,0,3,4,5,3,3,0,1,1
#18,Jimmy,25.7,5,3,0,1.0,1.0,0,0,7,17,1,1,2,6,0,2,4,1,5
#87,Guilherme,13.6,0,1,0,3.0,0.0,1,0,7,9,1,1,2,3,0,0,3,3,6
#21,Parodi,20.2,4,2,0,3.0,1.0,2,0,5,9,1,1,1,3,0,0,2,1,3
#5,Elinho,22.9,8,1,0,2.0,1.0,1,0,3,10,1,2,0,2,0,0,2,0,2
#15,Cipolini,12.0,2,0,1,2.0,0.0,0,0,3,8,1,2,0,1,0,0,2,0,2
#4,Adyel,1.8,1,1,0,0.0,0.0,0,0,2,4,0,0,1,2,0,0,0,0,0
#3,Márcio,6.3,0,0,0,3.0,0.0,1,0,0,7,0,1,0,2,0,0,0,0,0
Equipe,Equipe,0.0,27,13,3,20.0,11.0,10,1,97,186,15,30,23,44,6,8,24,8,32
#23,Nezinho,32.5,7,0,0,3.0,6.0,8,0,21,40,3,9,4,4,4,5,2,0,2
#7,Pedrinho Rava,39.2,2,0,0,3.0,2.0,4,0,15,24,2,3,4,6,1,3,4,0,4
#6,Ronald,32.4,0,0,2,0.0,3.0,2,0,12,24,0,0,5,10,2,4,8,2,10
#9,Rafa Moreira,38.3,2,0,0,2.0,2.0,2,0,11,37,2,7,2,7,1,2,5,2,7
#5,Marcelão,12.2,1,0,0,2.0,2.0,1,0,7,8,0,0,3,3,1,2,2,1,3
#21,B. Fiorotto,21.2,1,0,0,1.0,4.0,3,0,3,7,0,0,1,2,1,3,3,3,6
#77,Gui Bento,4.6,0,0,0,1.0,1.0,0,1,2,2,0,0,1,1,0,0,0,0,0
#8,Gabriel,13.6,1,0,0,0.0,0.0,0,0,0,11,0,3,0,1,0,0,0,2,2
#20,Suassuna,1.9,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#13,Veloso,1.8,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#11,Felipe,2.5,0,0,0,0.0,0.0,2,0,0,2,0,0,0,1,0,0,1,0,1
Equipe,Equipe,0.0,14,0,2,12.0,20.0,24,1,71,158,7,23,20,35,10,19,28,10,38
