Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#0,Tyrone,36.1,4,3,0,4.0,2.0,5,2,26,41,3,5,7,11,3,4,4,2,6
#19,Leandrinho,38.8,11,3,0,3.0,8.0,3,0,22,35,2,4,4,7,8,9,6,1,7
#22,Scott,38.8,6,3,2,3.0,5.0,2,1,22,24,0,0,7,7,8,10,2,3,5
#8,Jackson Jr,29.6,2,0,0,5.0,3.0,3,0,21,38,3,8,4,5,4,4,1,0,1
#10,Alex,35.5,7,2,0,4.0,3.0,2,0,15,33,0,3,7,10,1,4,2,2,4
#1,Deodato,20.0,0,3,0,5.0,2.0,2,0,12,20,2,4,3,4,0,0,4,0,4
#7,Black,9.9,0,0,0,0.0,0.0,1,0,2,7,0,1,1,2,0,0,3,2,5
#11,Gui Carvalho,6.1,0,1,0,1.0,1.0,2,0,2,2,0,0,0,0,2,2,0,1,1
#6,Shilton,2.0,0,0,0,0.0,0.0,0,0,2,2,0,0,1,1,0,0,1,0,1
#3,Queiroz,3.2,0,0,0,1.0,0.0,0,0,0,6,0,2,0,0,0,0,0,0,0
#20,Alexei,5.1,1,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Ribeiro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,31,15,2,28.0,24.0,20,3,124,208,10,27,34,47,26,33,29,11,40
#0,Morillo,37.4,7,2,0,3.0,8.0,4,0,31,60,6,12,2,6,9,12,4,1,5
#9,Figueredo,37.4,6,1,0,3.0,3.0,4,0,26,44,5,10,5,6,1,2,1,0,1
#18,Lupa,37.3,2,2,0,4.0,4.0,1,0,23,28,0,0,9,11,5,6,1,2,3
#16,Rafael,24.7,0,1,0,5.0,3.0,3,0,12,17,0,1,4,5,4,4,5,2,7
#4,Mariani,24.8,1,2,0,2.0,2.0,1,0,11,28,3,7,0,2,2,3,1,0,1
#7,Ambrosino,10.8,0,0,0,0.0,2.0,0,0,6,10,0,0,2,4,2,2,1,2,3
#6,Eugeniusz,8.6,1,2,0,1.0,3.0,0,0,5,8,0,0,1,2,3,4,1,0,1
#10,Duda,27.7,4,1,1,3.0,1.0,2,0,5,34,1,10,0,1,2,2,3,0,3
#21,Conceição,7.8,1,0,0,2.0,0.0,1,0,0,2,0,0,0,1,0,0,1,2,3
#5,Jean,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#24,L. Eltink,8.6,0,0,0,2.0,1.0,1,0,0,3,0,1,0,0,0,0,1,1,2
#19,Pedro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,22,11,1,25.0,27.0,17,0,119,234,15,41,23,38,28,35,19,14,33
