Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#32,David Jackson,32.2,5,0,2,3.0,5.0,1,0,20,38,3,6,3,7,5,6,3,2,5
#18,Jimmy,31.8,0,0,0,2.0,1.0,3,0,15,26,2,4,4,6,1,2,3,4,7
#5,Elinho,28.2,7,3,0,2.0,3.0,0,0,12,20,2,4,1,2,4,4,3,0,3
#9,Lucas Dias,35.9,0,0,3,4.0,5.0,2,0,11,29,0,3,4,6,3,8,6,1,7
#20,Schattmann,19.6,2,0,0,1.0,4.0,0,0,11,23,1,3,3,6,2,2,3,1,4
#15,Cipolini,17.7,1,0,1,2.0,3.0,0,1,9,12,1,2,3,3,0,0,3,0,3
#21,Parodi,23.7,6,1,0,1.0,1.0,3,0,7,25,1,5,1,4,2,2,3,0,3
#3,Márcio,3.1,0,0,1,1.0,0.0,0,0,3,3,1,1,0,0,0,0,0,0,0
#11,Edu Marília,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Guilherme,7.9,0,0,0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#4,Adyel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#23,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,4,7,17.0,23.0,10,1,88,176,11,28,19,34,17,24,27,11,38
#33,Felipe,35.2,0,2,0,4.0,4.0,0,0,18,42,0,3,6,13,6,7,7,7,14
#17,Rashaun,32.2,4,1,0,2.0,4.0,0,0,14,37,1,6,5,9,1,1,5,1,6
#10,Alex,26.0,0,1,0,5.0,2.0,0,0,12,35,2,5,2,8,2,4,1,1,2
#3,Brite,24.1,2,3,0,2.0,2.0,3,0,9,21,0,2,4,7,1,1,2,1,3
#11,Vinicius,21.4,0,1,0,3.0,3.0,2,0,8,18,0,0,3,8,2,2,3,2,5
#8,Cauê,19.1,2,0,0,2.0,1.0,0,0,7,12,2,2,0,2,1,2,2,0,2
#20,Davis,27.5,1,0,0,2.0,0.0,1,0,6,18,2,6,0,0,0,0,0,1,1
#12,Mathias,14.2,0,0,0,3.0,1.0,0,0,6,6,0,0,2,2,2,2,3,1,4
#7,Gabriel,0.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Armani,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,9,8,0,23.0,17.0,8,0,80,189,7,24,22,49,15,19,23,17,40
