Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#32,Sahdi,36.4,6,0,0,2.0,10.0,5,0,22,33,3,4,2,6,9,9,2,0,2
#10,Ansaloni,22.2,1,0,1,4.0,2.0,3,0,11,21,2,3,2,4,1,4,6,1,7
#1,Gerson,29.2,1,2,1,4.0,2.0,1,1,10,17,0,0,5,8,0,1,5,3,8
#30,Enzo,32.3,5,1,0,4.0,2.0,1,0,10,24,3,7,0,1,1,1,1,0,1
#23,Baxley,19.9,1,0,0,1.0,2.0,2,0,9,18,0,1,3,6,3,3,1,0,1
#9,Pastor,24.9,2,2,0,0.0,1.0,2,0,8,12,0,0,4,6,0,0,0,2,2
#12,Pedro,23.7,2,1,0,2.0,3.0,1,0,3,9,0,1,1,2,1,2,1,0,1
#34,Lelê,0.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#4,Bruno,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Jefferson,7.8,0,0,0,2.0,1.0,1,0,0,3,0,1,0,0,0,0,0,0,0
#3,Lucão,2.0,0,0,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#2,Thiaguinho,1.2,0,0,0,0.0,0.0,1,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,6,2,21.0,23.0,18,1,73,142,8,18,17,34,15,20,20,6,26
#25,Nesbitt,18.3,1,3,0,5.0,2.0,2,0,17,23,1,1,6,8,2,2,3,3,6
#10,Vezaro,27.9,1,1,0,0.0,4.0,1,0,14,16,3,3,1,2,3,3,4,3,7
#23,Pecos,23.5,7,0,0,2.0,5.0,3,0,13,22,2,4,3,4,1,2,1,0,1
#2,Fuller,29.4,1,0,0,1.0,2.0,3,0,12,30,2,6,3,6,0,0,1,0,1
#1,Fischer,16.4,3,0,0,3.0,3.0,2,0,9,20,1,4,3,4,0,0,0,1,1
#21,Wesley,25.5,5,3,1,1.0,0.0,2,0,7,16,1,2,2,5,0,0,4,2,6
#11,Teichmann,24.6,1,2,2,1.0,3.0,0,2,7,14,0,0,3,5,1,4,4,2,6
#31,Robinson,11.1,1,1,0,1.0,1.0,0,0,3,10,1,2,0,2,0,0,1,0,1
#0,Douglas Santos,3.7,0,0,0,3.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#8,Dalaqua,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Humberto,12.5,2,0,0,5.0,0.0,2,0,0,0,0,0,0,0,0,0,1,0,1
#32,Johnson,7.3,1,0,0,3.0,0.0,1,0,0,6,0,0,0,3,0,0,2,0,2
Equipe,Equipe,0.0,23,10,3,25.0,20.0,17,2,82,159,11,22,21,40,7,11,24,13,37
