Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#30,Enzo,27.6,2,0,0,5.0,3.0,1,0,15,30,4,9,0,0,3,3,1,1,2
#11,Lucious,25.2,1,1,0,1.0,4.0,2,0,14,25,3,5,2,4,1,2,4,1,5
#32,Sahdi,24.0,5,0,0,2.0,6.0,4,0,13,22,3,4,0,2,4,6,3,0,3
#1,Gerson,35.9,0,0,0,3.0,0.0,1,4,12,16,0,0,6,8,0,0,10,1,11
#23,Baxley,24.0,3,1,0,3.0,4.0,3,0,10,25,0,2,2,6,6,7,1,0,1
#10,Ansaloni,16.5,1,0,1,4.0,2.0,2,0,5,11,0,1,2,3,1,2,4,3,7
#2,Thiaguinho,10.0,0,1,0,0.0,1.0,0,0,4,9,0,1,2,3,0,0,2,0,2
#9,Pastor,10.7,0,0,0,3.0,2.0,0,0,2,8,0,2,1,1,0,0,1,0,1
#3,Lucão,11.9,1,0,1,1.0,1.0,1,0,1,4,0,0,0,1,1,2,3,0,3
#0,Prochnow,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Jefferson,14.3,3,2,0,2.0,0.0,0,0,0,17,0,5,0,1,0,0,0,0,0
#34,Lelê,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,5,2,24.0,23.0,14,4,76,167,10,29,15,29,16,22,29,8,37
#3,Bennett,34.7,4,2,0,3.0,4.0,2,1,19,33,1,3,6,9,4,6,1,0,1
#26,Betinho,32.6,3,3,0,1.0,7.0,1,0,17,35,1,4,4,8,6,7,5,0,5
#14,Dawkins,32.0,1,2,1,4.0,4.0,5,0,15,33,3,7,2,4,2,4,7,1,8
#13,Toledo,25.1,0,3,0,2.0,4.0,2,0,12,18,0,0,6,8,0,2,3,2,5
#23,L. Cauê,18.1,0,0,0,4.0,0.0,0,2,11,17,1,1,4,7,0,0,3,4,7
#50,Ware,21.2,2,0,0,3.0,4.0,0,0,7,25,1,5,1,3,2,4,5,3,8
#9,Buffat,11.4,0,0,0,4.0,0.0,0,0,0,2,0,0,0,1,0,0,3,0,3
#7,Isaac,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,C. Torres,14.6,0,0,0,2.0,1.0,1,0,0,14,0,2,0,4,0,0,0,0,0
#6,Scaglia,10.0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#17,Viana,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,10,10,1,24.0,24.0,12,3,81,179,7,22,23,45,14,23,29,13,42
