Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#1,Gerson,32.1,2,1,0,2.0,2.0,3,2,18,24,0,0,8,10,2,4,6,5,11
#32,Sahdi,26.8,1,0,0,3.0,4.0,2,0,18,35,3,8,2,3,5,5,1,0,1
#3,Lucão,18.5,1,0,0,3.0,2.0,0,2,12,18,0,0,4,7,4,4,4,0,4
#30,Enzo,33.1,0,3,0,3.0,6.0,2,0,12,18,2,4,2,2,2,2,3,0,3
#23,Baxley,18.1,1,0,0,4.0,3.0,1,0,11,24,0,3,4,6,3,3,2,0,2
#33,Figueroa,28.2,10,1,0,2.0,1.0,0,0,9,22,1,4,3,5,0,0,4,0,4
#9,Pastor,25.0,3,1,0,0.0,1.0,2,0,4,8,0,0,2,4,0,0,4,1,5
#10,Ansaloni,3.8,0,0,0,0.0,2.0,0,0,3,4,0,0,1,1,1,2,0,0,0
#2,Thiaguinho,1.3,0,0,0,1.0,0.0,0,0,3,3,1,1,0,0,0,0,0,0,0
#12,Pedro,10.2,2,0,0,2.0,0.0,1,0,2,6,0,0,1,3,0,0,1,0,1
#4,Bruno,3.2,0,0,0,1.0,1.0,0,0,0,7,0,1,0,1,0,2,0,0,0
Equipe,Equipe,0.0,20,6,0,21.0,22.0,12,4,92,169,7,21,27,42,17,22,27,8,35
#16,Rafael,34.7,2,0,0,0.0,1.0,1,0,20,32,3,5,5,8,1,1,3,2,5
#4,Mariani,28.4,2,1,0,3.0,1.0,3,0,16,21,1,2,5,6,3,3,3,1,4
#0,Morillo,25.0,1,1,0,1.0,7.0,3,0,13,34,0,4,2,5,9,12,7,4,11
#9,Figueredo,32.5,0,3,0,2.0,3.0,1,0,12,31,2,5,3,8,0,0,2,0,2
#21,Conceição,15.6,0,1,0,3.0,4.0,1,0,8,12,0,0,3,4,2,4,0,0,0
#18,Lupa,19.6,0,0,0,5.0,0.0,2,0,4,12,0,0,2,6,0,0,3,2,5
#10,Duda,19.2,5,0,0,2.0,3.0,1,0,2,10,0,2,1,2,0,0,2,0,2
#24,L. Eltink,14.8,1,0,0,4.0,0.0,0,0,2,7,0,1,1,2,0,0,1,1,2
#6,Eugeniusz,3.8,0,0,0,1.0,2.0,2,0,1,2,0,0,0,0,1,2,2,0,2
#7,Ambrosino,6.3,1,0,0,1.0,0.0,1,0,0,3,0,1,0,0,0,0,0,0,0
#5,Jean,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#17,Fidelis,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,12,6,0,22.0,21.0,15,0,78,164,6,20,22,41,16,22,23,10,33
