Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#40,André Goes,35.9,5,1,0,3.0,5.0,4,0,20,36,4,8,2,4,4,4,5,0,5
#2,Fúlvio,26.8,6,2,0,0.0,4.0,5,0,17,21,3,4,2,2,4,5,3,0,3
#9,Fuzaro,36.1,2,0,0,1.0,3.0,4,0,12,23,2,5,3,4,0,0,5,1,6
#10,Fabricio,22.2,2,1,0,3.0,0.0,1,0,11,22,3,6,1,2,0,0,4,0,4
#24,Paranhos,26.4,0,0,0,2.0,2.0,3,0,5,12,0,0,1,4,3,4,5,1,6
#3,Lucas,11.0,1,0,0,1.0,1.0,0,0,4,13,1,3,0,1,1,2,2,0,2
#0,Guga,7.4,1,1,0,2.0,0.0,0,0,3,8,1,2,0,1,0,0,0,0,0
#13,Alex,12.5,1,0,1,2.0,2.0,0,0,3,7,0,1,1,1,1,2,1,1,2
#32,Lessa,14.3,0,0,0,0.0,0.0,0,0,2,7,0,1,1,2,0,0,0,1,1
#22,F Cardoso,3.6,1,0,1,0.0,1.0,0,0,1,2,0,0,0,0,1,2,0,0,0
#14,Ziggy,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Colina,3.9,1,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,20,5,2,16.0,19.0,19,0,78,151,14,30,11,21,14,19,26,4,30
#3,Brite,33.3,4,3,0,2.0,2.0,2,0,21,38,2,5,7,11,1,1,4,1,5
#14,Sualisson,36.2,2,2,0,3.0,4.0,1,0,17,34,0,2,7,12,3,4,4,6,10
#11,Vinicius,28.8,1,0,1,2.0,2.0,3,1,11,28,1,4,4,8,0,0,1,3,4
#20,Davis,19.2,0,2,0,2.0,1.0,1,0,7,18,2,5,0,1,1,1,1,1,2
#17,Rashaun,24.1,3,1,0,2.0,3.0,3,0,6,19,0,3,2,4,2,2,5,1,6
#7,Gabriel,16.1,1,1,0,3.0,0.0,0,0,5,10,1,2,1,2,0,0,0,0,0
#8,Cauê,23.7,0,2,0,3.0,2.0,3,0,4,18,0,3,2,4,0,1,4,0,4
#12,Mathias,15.0,1,1,0,1.0,1.0,0,1,2,4,0,0,1,2,0,0,4,0,4
#10,Alex,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Armani,3.6,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,12,12,1,19.0,15.0,15,2,73,169,6,24,24,44,7,9,25,12,37
