Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#25,Nesbitt,37.6,2,0,0,2.0,8.0,2,2,24,44,1,4,8,13,5,6,5,1,6
#1,Fischer,34.2,7,2,0,4.0,6.0,3,0,13,33,2,7,3,5,1,2,3,0,3
#21,Wesley,15.6,1,2,0,3.0,4.0,0,0,10,24,1,4,2,4,3,4,2,0,2
#31,Robinson,21.9,2,0,0,2.0,1.0,2,0,7,27,1,7,2,3,0,0,4,1,5
#10,Vezaro,29.6,1,0,0,1.0,0.0,0,0,7,15,2,4,0,1,1,1,5,1,6
#32,Johnson,18.1,0,0,1,2.0,0.0,0,0,6,8,0,0,3,4,0,0,4,2,6
#2,Fuller,30.4,2,1,0,4.0,0.0,3,0,3,13,1,3,0,2,0,0,0,0,0
#23,Pecos,8.5,1,0,0,1.0,0.0,0,0,0,7,0,1,0,2,0,0,0,0,0
#0,Douglas Santos,4.0,0,0,0,0.0,0.0,0,0,0,4,0,0,0,2,0,0,0,1,1
#11,Teichmann,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,5,1,19.0,19.0,10,2,70,175,8,30,18,36,10,13,27,8,35
#22,Scott,27.4,1,1,0,2.0,1.0,1,0,17,19,0,0,8,9,1,1,4,3,7
#10,Alex,32.8,3,0,0,2.0,6.0,1,0,14,40,0,6,5,9,4,4,5,0,5
#1,Deodato,24.8,0,1,0,2.0,1.0,0,1,13,22,1,4,5,5,0,0,4,0,4
#19,Leandrinho,28.6,5,2,0,2.0,4.0,1,0,10,22,2,3,1,5,2,3,1,2,3
#5,Davi,19.6,5,2,0,2.0,3.0,1,0,8,18,1,3,1,2,3,5,2,0,2
#7,Black,13.6,0,0,0,2.0,0.0,1,0,7,9,1,1,2,3,0,0,0,0,0
#0,Tyrone,24.9,0,0,0,5.0,3.0,3,0,4,18,0,3,0,2,4,5,4,0,4
#8,Jackson Jr,13.2,2,0,0,1.0,0.0,2,0,2,10,0,2,1,2,0,0,6,0,6
#6,Shilton,12.4,0,0,0,1.0,0.0,1,0,2,4,0,0,1,2,0,0,2,0,2
#20,Alexei,2.7,0,0,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,1,0,1
#3,Queiroz,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,6,0,20.0,18.0,11,1,77,164,5,22,24,40,14,18,31,5,36
