Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#30,Enzo,33.8,5,1,0,3.0,8.0,1,0,21,39,2,7,3,4,9,10,2,2,4
#1,Gerson,31.8,1,2,1,1.0,2.0,0,0,17,26,0,0,7,11,3,4,6,4,10
#9,Pastor,23.2,0,0,0,3.0,2.0,2,0,16,23,2,3,4,6,2,2,4,1,5
#23,Baxley,32.2,3,0,0,3.0,4.0,1,0,13,30,0,2,5,10,3,4,2,0,2
#33,Figueroa,38.8,10,0,0,4.0,4.0,1,0,11,23,2,4,1,4,3,3,5,1,6
#10,Ansaloni,25.7,1,0,0,2.0,1.0,1,0,8,38,0,6,4,10,0,0,5,3,8
#3,Lucão,10.4,0,0,0,3.0,2.0,0,0,4,6,0,0,0,1,4,4,2,1,3
#77,Augusto,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#32,Sahdi,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Dhomini,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Pedro,3.9,0,0,0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#4,Bruno,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,20,3,1,22.0,23.0,8,0,90,185,6,22,24,46,24,27,26,15,41
#33,Miller,32.8,1,0,0,2.0,1.0,2,1,18,31,3,6,3,5,3,3,1,2,3
#34,Barnes,32.9,2,1,0,5.0,4.0,3,0,18,41,1,7,5,7,5,6,4,0,4
#0,João Vitor,24.7,1,1,2,3.0,1.0,3,0,15,26,1,2,5,9,2,2,4,2,6
#4,Pepo Vidal,31.5,6,0,0,3.0,7.0,0,0,11,27,2,6,1,3,3,3,5,1,6
#24,Douglas Nunes,31.0,4,1,2,3.0,2.0,2,0,8,19,2,5,1,2,0,0,4,1,5
#25,Dixson,6.1,0,0,0,1.0,1.0,0,0,5,5,0,0,2,2,1,1,0,1,1
#7,Gabriel,7.8,0,0,0,0.0,1.0,0,0,2,4,0,0,0,1,2,2,0,0,0
#6,Gemerson,9.8,0,0,0,1.0,2.0,1,0,2,7,0,1,1,2,0,0,3,1,4
#35,Gemadinha,10.5,0,0,0,3.0,2.0,0,0,1,5,0,1,0,0,1,2,0,0,0
#21,Pezão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Antonio,13.0,0,0,0,2.0,1.0,2,0,0,3,0,1,0,0,0,0,3,0,3
Equipe,Equipe,0.0,14,3,4,24.0,22.0,13,1,80,168,9,29,18,31,17,19,24,9,33
