Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#32,Sahdi,31.6,7,0,0,2.0,10.0,2,0,20,30,1,3,2,4,13,13,2,0,2
#10,Ansaloni,29.4,5,1,0,4.0,4.0,0,0,20,30,2,3,4,7,6,7,7,1,8
#23,Baxley,33.6,1,0,0,2.0,5.0,2,0,18,30,2,4,4,6,4,6,3,0,3
#1,Gerson,23.2,2,0,0,3.0,2.0,1,1,10,17,0,1,5,6,0,2,3,2,5
#7,Jefferson,20.9,3,0,0,1.0,1.0,0,0,8,19,2,5,1,1,0,2,1,2,3
#9,Pastor,17.3,2,0,0,5.0,0.0,2,0,7,10,1,2,2,2,0,0,2,0,2
#30,Enzo,16.5,2,1,0,4.0,3.0,0,0,4,15,0,3,1,1,2,4,1,0,1
#11,Lucious,20.2,2,3,0,1.0,0.0,2,0,2,18,0,4,1,3,0,0,1,0,1
#2,Thiaguinho,3.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#34,Lelê,0.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#18,Sanchez,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Lucão,3.1,0,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,24,5,0,24.0,25.0,9,1,89,169,8,25,20,30,25,34,21,5,26
#19,Leandrinho,31.3,6,1,0,3.0,7.0,4,0,28,45,2,5,9,12,4,6,9,1,10
#6,Shilton,29.9,0,1,0,3.0,9.0,1,0,25,31,0,0,9,11,7,9,2,5,7
#22,Scott,30.9,3,0,0,2.0,4.0,2,0,14,21,0,1,4,6,6,6,3,1,4
#10,Alex,32.6,3,2,0,5.0,3.0,1,0,10,22,2,4,1,4,2,2,2,1,3
#20,Alexei,30.6,1,1,0,4.0,0.0,1,0,8,16,2,4,1,2,0,0,3,0,3
#21,Cobb,27.8,3,0,0,4.0,0.0,0,0,3,17,1,5,0,1,0,0,3,0,3
#2,Pitico,10.5,1,0,0,4.0,1.0,0,0,2,5,0,1,0,0,2,2,0,0,0
#3,Queiroz,6.4,0,0,0,1.0,0.0,1,0,0,6,0,2,0,0,0,0,0,0,0
#35,Marcos,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#0,Tyrone,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Tiago,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,5,0,26.0,24.0,11,0,90,163,7,22,24,36,21,25,27,9,36
