Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#14,Georginho,40.0,3,1,0,3.0,3.0,2,1,20,47,3,10,5,7,1,3,9,1,10
#8,Shamell,37.4,1,0,0,2.0,5.0,3,0,16,42,1,9,6,6,1,3,4,0,4
#23,Léo Meindl,40.0,2,2,0,1.0,4.0,1,0,15,43,2,6,3,10,3,5,7,3,10
#34,Kurtz,28.8,0,0,0,2.0,3.0,2,0,12,16,0,0,6,8,0,0,1,3,4
#11,Jefferson,36.1,1,1,0,3.0,2.0,1,0,12,36,2,8,3,6,0,0,3,3,6
#21,Murilo,11.0,1,0,0,5.0,0.0,1,0,2,4,0,0,1,2,0,0,3,2,5
#44,Renan,3.7,0,0,1,1.0,0.0,0,0,2,5,0,1,1,1,0,0,2,0,2
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,Jones,2.8,1,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#5,Cassiano,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Igor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Danilo,0.2,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,9,4,1,18.0,17.0,12,1,79,195,8,34,25,41,5,11,30,14,44
#30,Hettsheimeir,29.5,1,0,0,1.0,2.0,1,1,21,41,3,8,5,7,2,3,3,0,3
#9,Lucas Dias,39.8,1,1,1,1.0,4.0,2,0,21,33,5,7,1,3,4,6,7,2,9
#32,David Jackson,32.0,4,1,0,2.0,5.0,0,0,13,35,1,5,4,9,2,2,3,1,4
#5,Elinho,23.8,7,0,0,3.0,2.0,4,0,9,14,1,2,2,3,2,2,2,0,2
#21,Parodi,26.3,7,2,0,1.0,2.0,0,0,7,17,1,3,2,4,0,0,3,1,4
#20,Schattmann,17.3,1,1,0,4.0,2.0,0,0,5,17,1,5,1,1,0,0,3,1,4
#87,Guilherme,10.3,1,0,0,3.0,0.0,1,0,5,22,1,4,1,5,0,0,2,3,5
#18,Jimmy,17.6,2,0,0,1.0,0.0,0,0,5,11,1,3,1,1,0,0,1,1,2
#4,Adyel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Edu Marília,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Guilherme,3.4,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,2
#3,Márcio,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,24,5,1,18.0,17.0,10,1,86,190,14,37,17,33,10,13,30,9,39
