Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#24,Paranhos,23.8,0,2,1,4.0,5.0,4,0,19,32,0,0,8,13,3,6,1,5,6
#9,Fuzaro,38.2,4,0,1,2.0,7.0,2,0,17,19,1,1,4,5,6,6,3,1,4
#10,Fabricio,32.3,2,1,0,2.0,1.0,0,0,13,31,3,7,2,5,0,0,4,3,7
#2,Fúlvio,32.1,8,0,0,2.0,3.0,2,0,12,29,2,7,1,2,4,4,4,2,6
#40,André Goes,37.7,5,0,0,2.0,3.0,1,0,11,26,3,6,0,3,2,2,7,1,8
#32,Lessa,12.6,1,0,0,5.0,1.0,0,0,4,6,0,0,1,2,2,2,0,0,0
#3,Lucas,5.7,0,0,0,1.0,0.0,0,0,3,10,1,2,0,2,0,0,0,0,0
#13,Alex,17.7,1,1,1,3.0,2.0,3,0,2,12,0,0,1,6,0,0,1,0,1
#20,Gruber,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Colina,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#14,Ziggy,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#34,Sanches,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,4,3,21.0,22.0,13,0,81,165,10,23,17,38,17,20,24,14,38
#30,Enzo,31.1,1,2,2,4.0,1.0,0,0,23,41,7,13,1,1,0,0,3,0,3
#23,Baxley,24.3,3,1,0,2.0,2.0,0,0,15,26,3,4,1,5,4,4,0,0,0
#9,Pastor,32.4,1,0,1,4.0,4.0,0,1,11,26,1,4,3,5,2,4,5,4,9
#12,Pedro,16.3,1,0,0,4.0,2.0,2,0,9,14,1,2,2,3,2,2,0,0,0
#3,Lucão,17.1,0,0,0,2.0,2.0,0,2,9,16,0,0,3,6,3,4,2,2,4
#32,Sahdi,33.4,7,0,0,2.0,5.0,4,0,6,12,0,2,1,1,4,4,1,0,1
#10,Ansaloni,18.5,0,1,1,0.0,3.0,1,0,4,21,0,4,1,3,2,3,4,0,4
#1,Gerson,11.4,1,0,0,2.0,1.0,1,0,4,8,0,0,2,3,0,2,2,0,2
#2,Thiaguinho,11.7,1,0,0,1.0,1.0,0,0,2,2,0,0,0,0,2,2,2,0,2
#7,Jefferson,3.7,2,0,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#34,Lelê,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Bruno,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,4,4,22.0,21.0,8,3,83,168,12,29,14,28,19,25,21,8,29
