Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#0,João Vitor,18.2,1,0,0,3.0,3.0,2,1,21,25,1,1,8,10,2,2,3,1,4
#34,Barnes,34.0,4,3,0,2.0,4.0,0,0,20,43,2,7,4,8,6,6,2,0,2
#24,Douglas Nunes,25.1,1,0,1,3.0,5.0,1,0,10,23,1,3,2,5,3,4,4,4,8
#33,Miller,24.8,0,0,0,2.0,1.0,0,0,9,23,1,5,2,3,2,2,2,1,3
#6,Gemerson,19.7,1,0,0,2.0,4.0,2,0,9,22,1,4,1,3,4,4,3,4,7
#35,Gemadinha,16.3,3,0,0,2.0,1.0,0,0,5,11,1,3,1,1,0,0,0,0,0
#4,Pepo Vidal,28.2,4,2,0,0.0,0.0,3,0,5,20,1,4,1,4,0,0,5,0,5
#11,Antonio,16.8,0,0,0,3.0,3.0,1,0,4,13,0,1,0,3,4,4,2,1,3
#7,Gabriel,12.5,0,0,0,1.0,3.0,1,0,1,7,0,1,0,1,1,2,1,1,2
#21,Pezão,4.3,0,0,0,1.0,0.0,1,0,0,2,0,0,0,1,0,0,1,1,2
#3,Nicolas Ronsini,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,R. Piru,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,5,1,19.0,24.0,12,1,84,189,8,29,19,39,22,24,24,17,41
#10,Alex,37.0,6,1,0,2.0,4.0,2,0,22,45,4,8,4,9,2,3,6,0,6
#19,Leandrinho,30.6,1,2,0,2.0,3.0,2,0,21,40,2,5,6,11,3,3,4,1,5
#1,Deodato,30.8,4,1,0,3.0,1.0,1,0,12,28,3,7,1,3,1,1,4,1,5
#6,Shilton,27.0,0,0,0,4.0,5.0,2,0,12,17,0,0,5,7,2,3,3,2,5
#22,Scott,13.0,1,0,1,3.0,4.0,2,0,10,14,0,0,3,5,4,4,1,1,2
#20,Alexei,16.0,1,0,0,4.0,0.0,0,0,8,10,0,0,4,5,0,0,1,1,2
#5,Davi,37.6,3,1,0,3.0,2.0,1,0,7,11,1,1,2,4,0,0,2,1,3
#8,Jackson Jr,4.6,0,0,0,1.0,0.0,0,0,0,6,0,2,0,0,0,0,0,0,0
#0,Tyrone,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Queiroz,3.4,0,0,0,2.0,0.0,1,0,0,2,0,0,0,1,0,0,0,0,0
Equipe,Equipe,0.0,16,5,1,24.0,19.0,12,0,92,173,10,23,25,45,12,14,23,10,33
