Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#10,Draper,19.3,0,0,0,4.0,1.0,2,0,17,30,1,4,7,9,0,0,2,1,3
#25,Gabriel Jaú,27.2,1,0,0,4.0,6.0,2,0,15,32,1,4,6,9,0,2,7,4,11
#15,Renato,28.1,2,4,0,3.0,2.0,3,0,12,27,2,5,2,5,2,2,2,2,4
#7,Wiggins,28.7,0,0,0,3.0,1.0,2,0,8,31,0,5,4,8,0,0,2,2,4
#3,Faggiano,35.0,7,1,0,1.0,5.0,1,0,6,22,0,2,1,5,4,6,1,0,1
#20,Pará,13.4,2,0,0,1.0,0.0,0,0,2,4,0,0,1,2,0,0,0,0,0
#8,Crescenzi,21.3,3,0,0,1.0,3.0,0,0,1,10,0,2,0,1,1,2,3,0,3
#13,Malachias,9.0,1,0,0,1.0,1.0,1,0,0,2,0,0,0,1,0,0,1,1,2
#11,Emanuel,2.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Brito,15.8,4,0,0,4.0,1.0,0,0,0,3,0,1,0,0,0,0,1,0,1
Equipe,Equipe,0.0,20,5,0,23.0,20.0,12,0,61,161,4,23,21,40,7,12,21,12,33
#32,David Jackson,28.9,2,1,1,1.0,6.0,0,0,18,29,0,3,5,6,8,8,1,0,1
#9,Lucas Dias,24.6,2,0,0,3.0,3.0,2,1,14,27,2,5,3,5,2,2,4,2,6
#21,Parodi,21.8,6,2,0,2.0,3.0,2,0,10,17,2,4,2,2,0,1,3,1,4
#30,Hettsheimeir,24.3,3,0,0,3.0,3.0,3,0,9,12,1,2,1,1,4,4,4,0,4
#87,Guilherme,14.4,1,1,0,2.0,3.0,0,0,9,9,0,0,2,2,5,5,2,0,2
#33,Guilherme,11.1,1,0,1,2.0,1.0,0,1,6,15,1,3,1,2,1,2,2,0,2
#18,Jimmy,16.3,1,0,0,3.0,0.0,0,0,4,9,0,1,2,3,0,0,1,0,1
#5,Elinho,27.6,4,1,0,2.0,1.0,1,0,4,14,1,4,0,0,1,2,2,0,2
#20,Schattmann,23.3,1,1,0,1.0,1.0,3,0,4,17,0,3,1,3,2,2,4,0,4
#3,Márcio,6.0,1,0,0,1.0,1.0,0,1,2,2,0,0,1,1,0,0,3,2,5
#4,Adyel,1.0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Edu Marília,0.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,6,2,20.0,22.0,11,3,80,151,7,25,18,25,23,26,28,6,34
