Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#5,Jamaal,36.3,4,2,0,4.0,7.0,5,0,26,49,4,9,4,7,6,8,2,2,4
#28,Lucas,32.1,2,0,0,3.0,1.0,5,1,17,35,2,6,5,8,1,1,3,1,4
#10,Coelho,29.0,4,2,0,2.0,4.0,2,0,14,23,4,5,1,3,0,2,1,3,4
#17,Du Sommer,40.4,0,2,0,5.0,3.0,1,0,11,25,0,1,3,8,5,6,6,4,10
#4,Cauê,39.6,5,1,0,4.0,3.0,2,0,9,22,1,4,1,2,4,6,2,0,2
#15,Diego,14.3,0,2,0,4.0,2.0,1,0,5,14,0,2,2,3,1,2,2,1,3
#35,Freddie,17.0,0,0,0,2.0,1.0,1,2,5,9,0,1,2,2,1,2,4,1,5
#3,Mogi,12.2,1,0,0,0.0,1.0,0,0,1,8,0,2,0,0,1,2,4,0,4
#13,Jackson,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#36,Arthur,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#9,Paulinho,4.1,1,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,9,0,26.0,22.0,19,3,88,185,11,30,18,33,19,29,26,14,40
#3,Bennett,39.4,3,1,0,3.0,7.0,6,0,22,39,1,3,8,13,3,4,2,1,3
#14,Dawkins,31.7,1,3,0,4.0,4.0,2,0,15,30,3,5,0,3,6,9,2,0,2
#26,Betinho,37.6,2,2,0,2.0,7.0,4,0,14,39,1,7,4,6,3,6,4,0,4
#13,Toledo,34.2,2,1,0,2.0,3.0,2,1,13,15,0,0,5,5,3,5,2,7,9
#9,Buffat,26.7,0,1,0,2.0,1.0,3,0,8,13,2,3,1,2,0,0,1,1,2
#50,Ware,25.5,3,0,0,2.0,1.0,1,0,5,19,1,3,1,5,0,0,4,0,4
#33,C. Torres,20.2,0,1,0,3.0,1.0,1,0,5,13,0,2,2,3,1,1,3,2,5
#23,L. Cauê,5.3,0,0,0,2.0,0.0,0,0,4,4,0,0,2,2,0,0,3,0,3
#7,Isaac,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Scaglia,4.4,0,0,0,2.0,0.0,0,0,0,6,0,2,0,0,0,0,0,0,0
Equipe,Equipe,0.0,11,9,0,24.0,24.0,21,1,86,178,8,25,23,39,16,25,21,13,34
