Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#30,Hettsheimeir,23.5,0,0,0,3.0,6.0,2,1,21,36,1,4,7,10,4,4,5,0,5
#9,Lucas Dias,28.9,0,2,2,0.0,1.0,3,0,18,35,6,11,0,1,0,0,1,0,1
#32,David Jackson,35.2,5,2,0,1.0,1.0,1,0,14,22,1,3,4,5,3,3,3,0,3
#21,Parodi,18.8,3,2,0,4.0,2.0,4,0,10,21,2,5,2,3,0,0,2,0,2
#87,Guilherme,18.9,1,0,1,2.0,0.0,1,0,6,10,0,0,3,5,0,0,6,2,8
#18,Jimmy,29.5,2,0,0,2.0,0.0,0,0,5,7,1,1,1,2,0,0,1,2,3
#15,Cipolini,12.3,0,0,0,1.0,0.0,0,0,5,18,1,2,1,6,0,0,1,2,3
#5,Elinho,29.3,8,3,0,3.0,1.0,3,0,2,10,0,2,1,2,0,0,3,1,4
#3,Márcio,3.3,0,0,0,1.0,0.0,0,0,0,5,0,1,0,1,0,0,0,1,1
#4,Adyel,0.4,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#11,Edu Marília,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,9,3,17.0,12.0,16,1,81,164,12,29,19,35,7,7,23,8,31
#7,Wiggins,27.0,1,1,0,1.0,3.0,2,0,16,33,2,5,2,6,6,6,6,2,8
#10,Draper,27.9,0,1,0,2.0,3.0,4,0,14,31,1,4,4,8,3,3,3,1,4
#8,Crescenzi,23.5,4,2,0,2.0,2.0,3,0,13,19,3,4,1,2,2,3,1,1,2
#3,Faggiano,36.2,6,0,0,1.0,3.0,1,1,11,30,0,4,5,8,1,2,2,0,2
#4,Larry,27.0,3,2,0,0.0,1.0,2,0,9,19,1,3,2,4,2,2,4,1,5
#25,Gabriel Jaú,33.5,2,2,0,2.0,3.0,3,1,8,26,1,4,2,6,1,2,4,3,7
#13,Malachias,24.2,1,1,1,4.0,2.0,1,1,8,12,0,0,3,5,2,2,3,1,4
#6,Brito,0.6,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#27,Andrew,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Pará,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,9,1,13.0,17.0,16,3,79,170,8,24,19,39,17,20,24,12,36
