Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#1,Fischer,28.5,4,1,1,1.0,6.0,2,0,23,36,2,5,6,7,5,7,4,1,5
#25,Nesbitt,33.1,1,0,0,3.0,5.0,1,0,17,33,1,4,3,6,8,9,6,2,8
#2,Fuller,29.6,4,2,0,5.0,4.0,2,0,15,26,2,5,2,3,5,5,0,0,0
#10,Vezaro,33.7,1,0,0,4.0,2.0,1,0,13,31,3,9,1,1,2,2,4,0,4
#21,Wesley,24.5,0,2,0,3.0,1.0,3,1,6,16,0,2,2,4,2,2,5,0,5
#31,Robinson,15.1,0,0,0,1.0,1.0,2,0,2,5,0,1,0,0,2,2,5,0,5
#23,Pecos,14.3,3,1,0,3.0,2.0,2,0,1,13,0,3,0,1,1,2,5,0,5
#0,Douglas Santos,2.9,0,0,0,0.0,1.0,0,0,1,2,0,0,0,0,1,2,0,1,1
#32,Johnson,10.6,0,0,1,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1
#12,Humberto,7.9,0,0,1,0.0,2.0,1,0,0,4,0,0,0,2,0,0,0,1,1
Equipe,Equipe,0.0,13,6,3,23.0,24.0,16,1,78,166,8,29,14,24,26,31,32,8,40
#9,Fuzaro,34.1,3,0,0,3.0,6.0,1,0,20,30,1,2,5,8,7,8,3,0,3
#40,André Goes,37.0,2,1,1,4.0,1.0,4,0,17,39,4,8,2,7,1,1,3,0,3
#4,Alexey,25.9,4,3,0,2.0,3.0,0,0,9,24,0,3,4,7,1,1,4,0,4
#24,Paranhos,18.2,0,0,0,4.0,1.0,2,0,6,10,0,0,2,4,2,2,5,2,7
#10,Fabricio,21.9,1,0,0,3.0,2.0,1,0,6,20,2,6,0,1,0,0,3,0,3
#2,Fúlvio,31.1,6,0,0,3.0,5.0,4,0,6,22,1,3,0,3,3,7,0,2,2
#32,Lessa,10.9,0,0,0,1.0,1.0,1,0,4,11,0,2,2,2,0,1,3,0,3
#16,João Pedro,15.0,1,0,0,1.0,1.0,0,0,2,7,0,1,1,2,0,0,1,0,1
#0,Guga,2.0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Colina,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Alex,3.8,0,0,2,4.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1
#22,F Cardoso,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,4,3,26.0,21.0,16,0,70,163,8,25,16,34,14,20,24,6,30
