Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#6,Ronald,35.8,1,1,0,1.0,6.0,2,2,22,35,0,1,8,12,6,8,6,1,7
#9,Rafa Moreira,17.8,0,0,0,4.0,4.0,1,0,14,38,4,10,0,2,2,4,2,2,4
#7,Pedrinho Rava,27.7,1,1,0,1.0,3.0,2,0,8,15,2,3,0,2,2,2,4,0,4
#4,Arthur,33.3,1,1,0,1.0,1.0,2,0,8,24,0,4,4,6,0,0,4,0,4
#21,B. Fiorotto,25.1,3,0,0,0.0,2.0,1,0,7,16,0,0,2,6,3,4,2,3,5
#23,Nezinho,31.7,12,2,0,1.0,2.0,5,0,6,27,0,4,3,7,0,1,3,0,3
#8,Gabriel,9.7,1,0,0,0.0,2.0,1,0,4,11,0,1,1,3,2,2,1,3,4
#77,Gui Bento,16.9,0,0,0,0.0,1.0,0,0,4,8,0,0,1,3,2,2,0,1,1
#5,Marcelão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Veloso,2.3,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,5,0,9.0,21.0,16,2,73,174,6,23,19,41,17,23,28,11,39
#23,Léo Meindl,24.5,3,3,0,3.0,3.0,4,2,26,39,5,9,4,4,3,4,7,2,9
#14,Georginho,35.6,8,2,3,1.0,1.0,2,0,21,33,5,9,2,2,2,2,7,1,8
#8,Shamell,36.7,5,0,0,1.0,0.0,0,0,16,44,3,11,3,5,1,1,3,0,3
#44,Renan,27.1,3,2,0,4.0,1.0,1,1,13,26,1,4,4,6,2,2,3,3,6
#11,Jefferson,26.6,1,2,0,3.0,1.0,1,0,6,27,1,6,1,4,1,1,3,1,4
#2,Jones,16.2,0,0,0,0.0,0.0,1,0,5,16,1,4,1,2,0,0,1,0,1
#5,Cassiano,4.9,0,0,0,3.0,0.0,2,0,4,4,0,0,2,2,0,0,1,0,1
#20,Igor,2.9,1,0,0,0.0,0.0,0,0,3,3,1,1,0,0,0,0,1,0,1
#21,Murilo,14.5,1,1,1,3.0,1.0,0,0,2,6,0,0,1,3,0,0,2,1,3
#3,Danilo,3.0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#34,Kurtz,7.4,0,0,0,2.0,0.0,0,0,0,2,0,0,0,1,0,0,1,1,2
#42,Mamedes,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,22,10,4,21.0,7.0,12,3,96,200,17,44,18,29,9,10,31,11,42
