Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#34,Barnes,33.4,12,1,1,2.0,4.0,3,0,23,39,5,9,2,4,4,4,2,0,2
#33,Miller,26.2,1,0,0,0.0,3.0,1,0,19,41,4,9,2,4,3,4,4,0,4
#24,Douglas Nunes,29.8,3,0,2,3.0,1.0,2,0,16,27,2,5,4,5,2,2,5,2,7
#7,Gabriel,21.8,2,2,0,5.0,1.0,2,0,15,26,4,7,1,2,1,1,2,1,3
#11,Antonio,20.7,0,0,0,2.0,1.0,0,0,14,14,4,4,0,0,2,2,4,0,4
#35,Gemadinha,23.7,1,0,0,4.0,2.0,0,0,6,14,2,4,0,1,0,0,2,0,2
#21,Pezão,10.2,0,1,0,3.0,1.0,0,0,3,6,0,0,1,2,1,2,2,1,3
#0,João Vitor,4.9,0,0,0,3.0,0.0,1,1,2,2,0,0,1,1,0,0,1,0,1
#6,Gemerson,19.2,0,0,0,0.0,2.0,1,0,1,10,0,0,0,4,1,2,3,0,3
#3,Nicolas Ronsini,10.2,2,0,0,0.0,1.0,0,0,0,8,0,2,0,1,0,0,0,0,0
#4,Pepo Vidal,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,R. Piru,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,4,3,22.0,16.0,10,1,99,187,21,40,11,24,14,17,28,6,34
#20,Gruber,35.4,2,3,1,2.0,5.0,3,1,19,51,2,8,4,11,5,5,3,3,6
#40,André Goes,36.1,4,2,0,5.0,6.0,3,0,18,45,3,7,2,7,5,8,5,1,6
#3,Lucas,26.6,3,1,0,3.0,1.0,0,0,14,17,2,3,3,3,2,2,2,0,2
#9,Fuzaro,27.4,1,0,0,5.0,4.0,3,0,12,28,0,2,5,9,2,4,2,2,4
#24,Paranhos,28.8,2,0,1,2.0,3.0,2,2,11,22,0,0,5,10,1,2,7,6,13
#10,Fabricio,33.3,1,1,0,1.0,0.0,1,0,5,20,1,6,1,1,0,0,7,0,7
#32,Lessa,7.4,0,0,0,1.0,1.0,0,0,4,6,0,0,2,3,0,0,2,0,2
#14,Ziggy,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Alex,4.6,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1
#8,Colina,0.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,7,2,19.0,20.0,12,3,83,189,8,26,22,44,15,21,29,13,42
