Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#14,Sualisson,30.3,2,3,1,4.0,5.0,1,1,19,30,0,2,6,8,7,8,5,3,8
#17,Rashaun,26.5,3,4,0,1.0,4.0,0,1,18,32,3,6,4,6,1,2,5,1,6
#20,Davis,22.9,3,0,0,1.0,4.0,0,0,17,28,2,5,3,4,5,5,0,1,1
#10,Alex,22.7,1,0,0,1.0,3.0,1,0,14,27,2,5,2,3,4,6,4,2,6
#3,Brite,21.8,1,2,0,1.0,0.0,3,0,11,24,1,4,4,6,0,0,2,1,3
#5,Armani,5.0,0,0,0,2.0,2.0,2,0,4,11,1,3,0,0,1,2,2,1,3
#12,Mathias,24.7,0,2,0,5.0,2.0,3,0,4,8,0,0,1,3,2,2,3,1,4
#11,Vinicius,18.4,1,0,0,2.0,2.0,3,0,2,10,0,0,1,4,0,2,4,0,4
#7,Gabriel,6.0,0,0,0,1.0,1.0,0,0,2,7,0,1,1,2,0,0,0,0,0
#45,J. Gabriel,1.7,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0
#8,Cauê,19.1,3,1,0,3.0,0.0,0,0,0,5,0,1,0,1,0,0,5,2,7
#9,Bruninho,1.1,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,12,1,22.0,23.0,16,2,91,182,9,27,22,37,20,27,33,15,48
#4,Arthur,23.7,0,1,0,3.0,3.0,1,0,15,24,1,4,6,6,0,0,1,0,1
#6,Ronald,28.9,0,0,1,2.0,3.0,2,0,8,23,0,2,4,8,0,1,4,3,7
#77,Gui Bento,16.5,3,0,0,2.0,2.0,2,0,6,15,1,3,0,1,3,4,1,1,2
#3,Gui Santos,26.6,1,1,0,5.0,2.0,2,0,6,21,0,1,1,7,4,4,3,1,4
#5,Marcelão,14.6,0,0,0,1.0,2.0,1,2,5,8,0,0,2,3,1,2,2,2,4
#7,Pedrinho Rava,23.4,3,2,1,2.0,1.0,1,0,5,22,1,2,0,7,2,2,2,1,3
#23,Nezinho,16.5,2,0,0,3.0,4.0,3,0,4,26,1,6,0,2,1,4,1,0,1
#9,Rafa Moreira,18.4,0,0,0,2.0,0.0,0,0,3,9,1,3,0,0,0,0,2,0,2
#21,B. Fiorotto,13.2,1,1,1,3.0,2.0,2,0,2,9,0,1,1,2,0,2,2,1,3
#8,Gabriel,12.2,0,4,0,0.0,3.0,1,0,2,12,0,3,1,1,0,1,1,0,1
#35,José Carlos,5.9,0,0,0,0.0,0.0,2,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,10,9,3,23.0,22.0,17,2,56,172,5,26,15,37,11,20,21,13,34
