Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#6,Balbi,29.3,3,1,0,2.0,4.0,1,0,19,30,3,6,3,4,4,4,1,0,1
#32,Zach Graham,26.2,5,1,1,2.0,1.0,2,0,13,30,3,8,2,3,0,0,3,1,4
#71,Demétrio,27.6,0,1,1,2.0,3.0,0,0,12,23,2,5,2,2,2,4,4,1,5
#11,Marquinhos,25.9,4,2,0,2.0,3.0,3,0,9,28,1,5,1,4,4,5,3,0,3
#12,Mineiro,26.8,0,2,0,2.0,0.0,0,0,9,11,1,1,3,4,0,0,4,1,5
#55,Barrera,20.9,2,1,0,3.0,3.0,1,0,8,19,1,3,1,3,3,4,3,0,3
#33,Vargas,13.0,0,0,0,2.0,2.0,1,1,7,16,0,0,3,7,1,2,2,2,4
#7,Jhonatan,16.0,1,0,0,0.0,0.0,0,0,5,10,1,2,1,2,0,0,0,3,3
#16,Olivinha,12.1,1,1,0,2.0,1.0,2,0,1,14,0,2,0,3,1,2,0,0,0
#9,Deryk,2.5,0,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#1,Pedro Nunes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#34,Maciel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,9,2,19.0,17.0,11,1,83,181,12,32,16,32,15,21,22,11,33
#33,Miller,28.6,2,2,1,0.0,2.0,3,0,20,30,2,4,5,7,4,4,1,0,1
#6,Gemerson,25.7,1,0,0,0.0,6.0,1,0,15,33,2,6,0,2,9,11,7,1,8
#24,Douglas Nunes,29.1,2,1,0,3.0,1.0,1,0,10,18,1,3,3,4,1,1,4,1,5
#0,João Vitor,20.5,2,1,3,3.0,0.0,0,1,10,10,0,0,5,5,0,0,6,1,7
#25,Dixson,23.9,0,0,0,4.0,4.0,1,0,7,14,1,2,0,2,4,4,3,0,3
#7,Gabriel,17.3,0,0,0,2.0,0.0,2,0,5,5,1,1,1,1,0,0,0,0,0
#4,Pepo Vidal,31.6,10,1,0,2.0,3.0,3,0,5,17,1,3,1,4,0,0,3,1,4
#35,Gemadinha,8.1,0,0,0,2.0,1.0,4,0,3,14,1,4,0,1,0,0,1,0,1
#11,Antonio,4.8,0,0,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#21,Pezão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#34,Barnes,10.5,1,1,0,0.0,1.0,0,0,0,8,0,2,0,1,0,0,0,0,0
Equipe,Equipe,0.0,18,6,4,17.0,18.0,17,1,77,151,9,25,16,28,18,20,28,5,33
