Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#33,Felipe,27.0,2,2,1,3.0,4.0,1,0,18,31,1,5,6,6,3,4,6,0,6
#22,Paulo,29.2,2,1,0,3.0,1.0,1,0,14,28,0,2,7,10,0,2,4,0,4
#34,Kurtz,21.6,1,0,1,5.0,4.0,4,1,7,16,0,0,2,6,3,4,1,1,2
#14,Sualisson,16.5,0,2,1,2.0,2.0,1,0,7,16,0,2,3,4,1,2,1,1,2
#17,Rashaun,21.6,0,1,0,3.0,2.0,2,0,6,12,1,1,1,4,1,1,5,0,5
#3,Brite,17.6,2,0,0,1.0,1.0,0,0,5,21,1,3,1,6,0,0,3,0,3
#4,Victor,1.4,0,1,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#21,Cobb,18.0,1,0,0,0.0,0.0,0,0,2,2,0,0,1,1,0,0,3,0,3
#9,Paulinho,9.7,1,0,0,1.0,2.0,0,0,2,4,0,0,1,2,0,0,0,0,0
#10,Alex,25.5,2,1,0,1.0,3.0,2,0,2,12,0,2,1,3,0,0,1,2,3
#5,Léo W.,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#21,B. Fiorotto,11.9,0,1,0,0.0,0.0,0,0,0,5,0,1,0,1,0,0,2,0,2
Equipe,Equipe,0.0,11,9,3,20.0,19.0,12,1,65,149,3,16,24,44,8,13,28,4,32
#87,Guilherme,18.1,1,1,0,2.0,0.0,2,0,17,25,3,5,4,5,0,0,2,2,4
#23,Léo Meindl,21.5,3,0,0,2.0,3.0,1,0,14,32,4,6,1,7,0,0,2,2,4
#17,Du Sommer,21.9,0,0,1,2.0,4.0,2,0,13,21,0,0,5,9,3,3,5,4,9
#14,Georginho,27.4,1,1,0,1.0,5.0,2,2,13,30,1,3,2,5,6,9,4,2,6
#10,Vitão,13.4,0,0,0,1.0,1.0,0,0,7,18,1,4,1,1,2,2,1,1,2
#2,Yago,32.3,5,1,0,1.0,4.0,1,0,6,13,1,3,0,0,3,4,5,1,6
#11,Antonio,16.4,0,1,0,4.0,0.0,0,0,4,4,0,0,2,2,0,0,2,0,2
#33,Eddy,10.7,0,0,0,3.0,0.0,0,0,3,9,1,3,0,0,0,0,2,0,2
#44,Renan,11.2,2,0,0,2.0,0.0,0,0,0,6,0,0,0,3,0,0,1,0,1
#20,Dikembe,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Beto,3.9,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,1,0,1
#0,Roquemore,23.2,2,0,0,1.0,3.0,3,0,0,21,0,5,0,3,0,0,1,0,1
Equipe,Equipe,0.0,14,4,1,19.0,20.0,13,2,77,179,11,29,15,35,14,18,31,14,45
