Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#28,Lucas,26.7,2,0,2,3.0,1.0,3,0,18,30,2,3,6,10,0,1,3,2,5
#11,Jefferson,24.8,3,1,0,0.0,5.0,0,0,16,32,2,4,2,6,6,8,8,1,9
#10,Gustavo,32.9,3,0,0,0.0,4.0,2,0,14,23,2,4,1,2,6,7,4,0,4
#30,Enzo,26.8,2,0,0,4.0,3.0,3,0,12,18,2,4,2,2,2,2,4,0,4
#7,Renato,9.5,1,0,0,2.0,0.0,2,2,6,10,0,0,3,5,0,0,2,2,4
#5,André,29.4,2,2,0,4.0,2.0,1,0,5,20,1,4,1,4,0,0,1,0,1
#11,Vinicius,16.5,1,0,0,2.0,5.0,2,0,5,15,0,2,1,3,3,3,5,2,7
#8,Cauê,20.9,4,3,0,4.0,1.0,3,0,3,11,1,3,0,1,0,0,6,0,6
#13,Malachias,1.6,0,0,0,0.0,0.0,0,1,2,2,0,0,1,1,0,0,0,0,0
#11,Emanuel,3.5,0,0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,6,2,22.0,21.0,17,3,81,161,10,24,17,34,17,21,36,8,44
#19,Gegê,31.9,3,1,0,1.0,3.0,1,0,18,33,2,6,3,4,6,7,2,1,3
#7,D. Coleman,29.1,0,1,0,4.0,5.0,0,0,14,30,2,4,2,5,4,8,2,0,2
#10,Bob,17.2,1,0,1,4.0,4.0,2,1,9,23,1,1,1,7,4,6,4,2,6
#21,Wesley,25.7,0,2,0,3.0,3.0,1,0,7,10,0,0,3,4,1,2,2,1,3
#7,Jefferson,30.2,2,0,0,0.0,4.0,2,0,7,26,0,3,3,7,1,3,2,0,2
#55,Augusto,3.2,1,2,0,1.0,0.0,0,0,5,5,1,1,1,1,0,0,0,0,0
#4,Lucas,17.0,1,0,0,0.0,0.0,0,0,4,7,0,1,2,2,0,0,1,0,1
#23,Leonardo,17.1,0,2,1,5.0,1.0,1,0,2,8,0,0,1,4,0,0,2,2,4
#24,Paranhos,20.6,0,0,0,2.0,1.0,2,0,2,14,0,0,1,7,0,0,7,1,8
#35,Marcos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#0,Sam Daniel,8.0,0,0,0,3.0,1.0,0,0,0,3,0,1,0,0,0,0,1,0,1
Equipe,Equipe,0.0,8,8,2,23.0,22.0,9,1,68,159,6,17,17,41,16,26,25,7,32
