Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#12,Pedro,29.6,4,1,0,3.0,5.0,0,0,23,39,2,5,5,7,7,10,1,0,1
#32,Sahdi,33.2,6,0,0,3.0,5.0,3,0,18,36,3,7,1,3,7,9,4,0,4
#44,Coimbra,21.7,4,2,0,3.0,3.0,2,0,17,22,0,0,7,9,3,4,2,3,5
#24,Douglas Nunes,26.2,3,1,0,3.0,0.0,2,0,15,27,3,5,3,6,0,0,4,1,5
#5,Hélio,27.0,6,1,0,4.0,5.0,1,0,14,26,1,3,4,7,3,3,2,0,2
#41,Mineiro,17.6,0,1,1,2.0,1.0,1,0,7,12,0,0,3,5,1,2,2,1,3
#9,Pastor,13.9,3,1,0,2.0,2.0,0,0,4,8,0,0,2,4,0,0,2,1,3
#8,Dedé,21.0,2,0,0,4.0,2.0,0,0,3,8,0,0,1,3,1,2,5,2,7
#15,Márcio,9.9,1,0,0,1.0,1.0,0,0,1,4,0,0,0,1,1,2,0,0,0
#11,Guirro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Panunzio,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#21,Conceição,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,29,7,1,25.0,24.0,9,0,102,182,9,20,26,45,23,32,23,12,35
#14,A. Bambu,30.9,0,0,2,1.0,1.0,0,0,22,29,6,7,2,4,0,0,1,1,2
#0,Cook,26.4,3,2,0,3.0,4.0,1,0,22,33,3,4,4,8,5,5,1,0,1
#12,Mathias,38.1,0,1,1,4.0,6.0,5,0,13,20,1,2,2,4,6,6,7,1,8
#3,Starks,11.8,1,0,1,3.0,0.0,1,0,11,23,3,7,1,1,0,0,1,0,1
#4,Vezarinho,17.0,2,0,0,3.0,4.0,1,0,10,20,2,4,1,3,2,2,1,1,2
#23,Weihermann,5.2,0,0,0,3.0,2.0,0,0,9,15,2,3,1,2,1,2,0,0,0
#10,Vezaro,32.0,5,2,0,3.0,5.0,2,0,7,17,0,1,2,5,3,4,3,2,5
#54,J. Socas,28.0,6,0,0,3.0,2.0,3,0,6,11,0,1,3,4,0,0,5,0,5
#31,Maxwell,6.4,0,0,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#8,Colimerio,3.8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#24,Laster,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#40,Dieguinho,0.3,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,5,4,25.0,25.0,15,0,100,170,17,29,16,32,17,19,23,7,30
