Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#4,Cauê,38.1,5,2,0,4.0,4.0,0,1,19,42,2,8,5,7,3,4,1,0,1
#0,Guga,23.2,4,0,0,3.0,2.0,1,0,14,31,2,5,3,6,2,4,0,0,0
#10,Ansaloni,34.0,3,2,1,3.0,3.0,1,0,11,31,1,5,3,6,2,4,4,1,5
#3,Mogi,21.1,1,0,0,5.0,2.0,3,0,9,19,2,5,1,1,1,2,4,0,4
#11,Fabrício,19.7,2,1,1,4.0,4.0,2,0,6,21,0,2,3,5,0,5,3,1,4
#36,Arthur,27.6,0,1,0,5.0,2.0,2,0,5,12,1,2,1,3,0,0,3,1,4
#13,Jackson,16.0,0,1,0,3.0,2.0,0,0,4,20,0,3,2,5,0,1,1,0,1
#15,Diego,13.4,1,0,0,0.0,4.0,0,0,3,6,0,0,1,2,1,2,4,2,6
#35,Maique,6.6,0,0,0,2.0,1.0,0,0,3,4,0,0,1,1,1,2,5,1,6
#23,Guapi,0.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#14,Yan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Pedro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,7,2,29.0,24.0,12,1,74,186,8,30,20,36,10,24,27,10,37
#11,Jefferson,31.8,0,1,1,3.0,7.0,3,0,20,38,2,7,3,4,8,9,9,2,11
#28,Lucas,26.8,0,2,2,4.0,6.0,0,1,19,33,1,4,7,8,2,5,1,0,1
#10,Alex,28.8,3,2,0,3.0,9.0,3,0,16,34,0,2,4,7,8,14,5,1,6
#2,Fúlvio,28.0,6,0,0,2.0,4.0,3,0,14,27,2,5,3,5,2,2,2,0,2
#4,Larry,24.3,4,1,0,3.0,1.0,1,0,4,10,0,0,2,4,0,2,3,0,3
#30,Enzo,25.2,2,0,0,1.0,0.0,1,0,3,14,1,4,0,1,0,0,2,2,4
#11,Vinicius,3.8,0,0,0,1.0,1.0,0,0,2,2,0,0,0,0,2,2,2,0,2
#10,Gustavo,20.2,2,0,0,4.0,0.0,0,0,2,10,0,2,1,2,0,0,3,2,5
#8,Cauê,8.0,0,0,0,3.0,0.0,2,0,0,2,0,0,0,1,0,0,1,0,1
#20,Pará,2.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Renato,0.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,6,3,24.0,28.0,13,1,80,170,6,24,20,32,22,34,32,9,41
