Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#2,Okorie,32.7,1,0,0,3.0,11.0,0,0,26,45,2,4,4,9,12,15,7,0,7
#33,C. Torres,28.4,0,1,0,2.0,1.0,3,0,14,21,0,1,7,9,0,0,3,1,4
#23,Stocks,35.7,5,0,0,3.0,2.0,2,0,10,30,1,4,3,8,1,2,2,0,2
#6,Gemerson,27.0,3,2,0,1.0,2.0,2,0,8,33,1,7,1,4,3,4,9,2,11
#16,Rafael,18.3,0,0,0,4.0,1.0,0,0,6,10,0,0,3,5,0,0,2,7,9
#10,Duda,23.8,4,0,0,2.0,1.0,1,0,5,22,1,6,1,2,0,0,4,0,4
#9,Vithinho,15.0,2,0,0,2.0,1.0,1,0,5,13,1,3,1,2,0,0,1,0,1
#5,Pilar,8.0,0,1,0,4.0,0.0,1,0,4,4,0,0,2,2,0,0,0,0,0
#20,Alexei,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#18,Lupa,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Armani,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Lucão,8.3,0,1,0,0.0,0.0,0,0,0,4,0,0,0,2,0,0,1,0,1
Equipe,Equipe,0.0,15,5,0,23.0,19.0,11,0,78,182,6,25,22,43,16,21,31,13,44
#32,David Jackson,30.0,3,1,0,2.0,3.0,1,0,19,25,3,5,3,3,4,4,3,0,3
#30,Hettsheimeir,16.4,4,0,0,1.0,3.0,2,0,15,26,3,4,2,6,2,2,5,2,7
#7,Didi,22.8,0,0,0,1.0,4.0,0,0,13,30,1,4,3,5,4,6,5,0,5
#18,Jimmy,26.8,1,0,0,4.0,2.0,1,0,10,19,2,5,0,0,4,4,3,1,4
#9,Lucas Dias,29.9,1,2,1,2.0,2.0,2,0,10,28,2,6,2,5,0,0,2,1,3
#15,Cipolini,21.4,1,1,0,4.0,2.0,3,0,8,22,1,4,1,3,3,4,1,2,3
#4,Alexey,30.4,5,2,0,3.0,4.0,2,0,7,17,1,3,2,2,0,4,5,0,5
#5,Elinho,9.6,3,1,0,2.0,0.0,0,0,2,7,0,1,1,2,0,0,2,0,2
#40,André Goes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Guilherme,7.5,0,0,0,0.0,1.0,0,0,0,5,0,1,0,1,0,0,0,0,0
Equipe,Equipe,0.0,18,7,1,19.0,21.0,11,0,84,179,13,33,14,27,17,24,29,7,36
