Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#21,Wesley,34.3,1,0,1,1.0,6.0,5,2,23,35,1,3,8,10,4,6,6,5,11
#0,Sam Daniel,16.4,0,0,0,3.0,1.0,1,1,10,29,2,7,1,3,2,2,2,0,2
#7,D. Coleman,17.9,2,0,0,4.0,2.0,1,0,10,37,2,9,1,3,2,4,2,0,2
#7,Jefferson,36.2,4,2,0,3.0,3.0,2,0,8,29,2,9,1,1,0,0,0,2,2
#19,Gegê,33.4,13,1,0,2.0,1.0,4,0,7,18,1,4,1,2,2,2,3,3,6
#10,Bob,23.6,1,2,0,3.0,5.0,0,0,6,14,1,2,1,3,1,2,2,1,3
#23,Leonardo,11.8,1,1,0,3.0,4.0,3,1,6,14,0,0,2,4,2,6,3,3,6
#4,Lucas,6.6,1,0,0,2.0,0.0,0,0,3,7,1,1,0,2,0,0,1,0,1
#24,Paranhos,17.2,1,1,0,1.0,1.0,0,1,2,12,0,0,1,6,0,0,2,1,3
#55,Augusto,2.7,0,0,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#11,Gui Carvalho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#35,Marcos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,24,7,1,24.0,23.0,16,5,75,198,10,36,16,34,13,22,22,19,41
#32,Sahdi,36.2,8,3,0,2.0,11.0,9,0,19,38,1,6,3,5,10,10,3,0,3
#15,Márcio,26.2,1,3,0,1.0,4.0,1,0,17,22,3,4,1,2,6,6,2,0,2
#24,Douglas Nunes,28.0,2,1,1,4.0,1.0,2,0,13,18,3,4,2,3,0,0,4,1,5
#13,Schneider,19.2,1,1,0,3.0,2.0,2,0,10,23,0,4,4,4,2,3,1,2,3
#41,Mineiro,16.8,2,0,0,3.0,2.0,0,1,8,14,0,0,3,5,2,4,2,1,3
#12,Pedro,23.9,3,1,0,4.0,1.0,3,0,7,22,1,4,2,5,0,0,4,0,4
#44,Coimbra,13.0,2,0,0,1.0,0.0,0,0,4,6,0,0,2,3,0,0,3,0,3
#8,Dedé,13.8,1,0,0,2.0,1.0,0,0,2,4,0,0,0,1,2,2,2,0,2
#9,Pastor,21.5,1,0,0,3.0,1.0,0,0,0,7,0,1,0,2,0,0,3,0,3
#11,Guirro,1.6,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,21,9,1,23.0,23.0,18,1,80,154,8,23,17,30,22,25,27,6,33
