Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#11,Marquinhos,32.4,2,0,0,3.0,5.0,1,1,24,36,3,7,3,3,9,9,4,0,4
#16,Olivinha,26.4,0,2,0,2.0,5.0,1,0,22,28,1,2,7,8,5,6,7,1,8
#6,Balbi,28.9,2,1,0,2.0,5.0,4,0,17,27,3,5,2,4,4,4,0,0,0
#17,Varejão,32.2,2,0,0,4.0,7.0,2,0,14,27,0,1,5,10,4,4,7,3,10
#12,Mineiro,20.0,1,0,0,2.0,3.0,1,0,8,21,0,1,3,7,2,4,3,2,5
#7,Jhonatan,16.8,2,0,0,4.0,2.0,0,0,5,11,1,3,0,0,2,2,0,1,1
#8,Crescenzi,10.8,1,1,0,2.0,0.0,0,0,4,4,0,0,2,2,0,0,1,1,2
#5,Davi,16.7,7,1,0,3.0,0.0,5,0,2,7,0,1,1,2,0,0,0,2,2
#8,Ruan,0.6,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#32,Aieser,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#9,Deryk,15.4,1,0,0,2.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0
#10,Matheusinho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,5,0,24.0,27.0,17,1,96,161,8,20,23,36,26,29,25,13,38
#12,Pedro,25.2,1,0,0,3.0,5.0,1,0,18,30,1,4,6,7,3,4,1,0,1
#32,Sahdi,26.5,8,2,0,0.0,6.0,3,0,13,23,1,3,2,3,6,8,2,0,2
#24,Douglas Nunes,26.0,1,3,0,3.0,1.0,3,0,11,22,1,4,3,4,2,2,4,1,5
#9,Pastor,14.2,1,0,0,2.0,1.0,0,0,9,15,2,4,1,1,1,1,1,0,1
#41,Mineiro,25.4,3,1,0,3.0,3.0,1,0,8,19,0,0,4,8,0,3,2,0,2
#15,Márcio,26.4,1,2,0,3.0,1.0,0,0,7,15,1,3,1,2,2,2,3,0,3
#5,Hélio,16.0,4,1,0,2.0,2.0,1,0,7,11,1,2,2,2,0,1,0,0,0
#44,Coimbra,11.9,0,1,0,5.0,1.0,1,1,5,8,0,0,2,3,1,2,0,0,0
#8,Dedé,14.7,0,2,0,2.0,2.0,1,0,3,6,0,1,1,1,1,1,0,2,2
#13,Schneider,13.8,4,0,0,5.0,1.0,0,0,2,11,0,3,1,1,0,0,0,0,0
#11,Guirro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,12,0,29.0,23.0,12,1,83,160,7,24,23,32,16,24,14,3,17
