Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#23,Stocks,37.4,1,0,0,1.0,5.0,2,0,23,39,3,5,4,8,6,8,5,1,6
#33,C. Torres,31.9,1,0,1,4.0,4.0,2,0,15,30,2,2,3,9,3,6,8,5,13
#9,Vithinho,35.5,7,3,0,4.0,4.0,4,0,13,27,1,3,3,7,4,4,8,0,8
#16,Rafael,26.1,0,1,0,1.0,1.0,1,0,11,14,1,2,4,4,0,0,1,3,4
#10,Duda,30.0,4,2,0,2.0,4.0,1,0,7,35,0,5,3,9,1,2,2,0,2
#2,Okorie,15.7,0,0,0,2.0,2.0,1,0,5,13,1,3,0,1,2,2,0,0,0
#6,Gemerson,16.3,1,0,0,3.0,0.0,1,0,3,11,1,3,0,1,0,0,2,0,2
#20,Alexei,1.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#18,Lupa,1.8,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#5,Armani,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Pilar,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Lucão,4.0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Equipe,Equipe,0.0,14,6,1,18.0,21.0,15,0,77,169,9,23,17,39,16,22,27,10,37
#9,Paulinho,23.8,0,0,0,1.0,3.0,1,0,26,40,4,8,6,7,2,2,3,1,4
#21,Cobb,32.9,2,1,0,2.0,4.0,0,0,14,44,1,8,4,8,3,4,2,4,6
#17,Rashaun,16.3,2,0,0,2.0,3.0,1,0,10,22,0,2,4,6,2,4,3,0,3
#14,Sualisson,14.9,1,1,0,1.0,1.0,1,0,9,13,1,1,3,5,0,0,3,3,6
#33,Felipe,23.8,1,0,0,3.0,2.0,4,0,6,12,0,2,3,3,0,0,9,1,10
#22,Paulo,10.3,1,0,0,3.0,0.0,3,0,6,9,0,1,3,3,0,0,1,1,2
#3,Brite,15.4,3,2,0,2.0,0.0,1,0,4,9,0,1,2,3,0,0,0,1,1
#10,Alex,16.7,0,0,0,4.0,3.0,0,0,2,14,0,2,1,3,0,2,2,0,2
#34,Kurtz,19.5,0,1,0,3.0,2.0,3,0,2,8,0,0,1,4,0,0,2,0,2
#21,B. Fiorotto,19.9,1,0,0,0.0,0.0,2,0,0,5,0,1,0,1,0,0,3,1,4
#4,Victor,0.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,11,5,0,21.0,18.0,16,0,79,176,6,26,27,43,7,12,29,12,41
