Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#4,Arthur,24.2,1,1,0,4.0,2.0,1,0,24,38,4,8,4,5,4,4,2,1,3
#32,Zach Graham,39.1,2,0,1,0.0,4.0,1,0,22,49,1,9,7,8,5,6,4,2,6
#6,Graterol,26.6,0,2,0,2.0,2.0,0,1,11,20,1,2,4,7,0,0,4,0,4
#9,Rafa Moreira,17.2,0,0,0,4.0,2.0,1,0,6,15,2,5,0,0,0,0,1,0,1
#13,Andrezão,16.1,1,0,0,1.0,1.0,1,0,4,11,1,3,0,0,1,2,3,0,3
#23,Nezinho,34.3,3,1,0,4.0,2.0,4,0,3,16,1,4,0,2,0,0,3,0,3
#3,Gui Santos,11.2,1,1,0,1.0,0.0,0,0,2,7,0,1,1,2,0,0,0,0,0
#7,Pedrinho Rava,12.6,1,0,0,2.0,2.0,0,0,2,7,0,1,0,1,2,2,0,1,1
#20,Rodrigo,8.3,0,0,0,2.0,1.0,0,0,2,6,0,0,1,2,0,2,1,0,1
#5,Marcelão,9.4,0,0,0,5.0,0.0,0,0,0,4,0,0,0,2,0,0,1,0,1
#17,Danilo,1.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,9,5,1,25.0,16.0,10,1,76,173,10,33,17,29,12,16,24,5,29
#8,Shamell,33.7,3,2,0,2.0,5.0,2,0,17,22,3,3,2,4,4,5,4,1,5
#20,Gruber,27.2,1,0,0,4.0,3.0,2,0,15,21,1,2,5,6,2,3,3,0,3
#13,JP Batista,33.9,0,0,0,2.0,8.0,3,0,13,30,0,0,5,12,3,6,5,5,10
#1,Deodato,29.7,3,1,0,2.0,1.0,1,1,10,25,2,5,2,4,0,2,6,1,7
#16,João Pedro,12.4,1,0,0,0.0,2.0,0,1,7,13,0,0,3,6,1,1,2,1,3
#11,Filipin,16.4,0,0,0,3.0,0.0,0,0,6,8,2,2,0,1,0,0,2,0,2
#23,Pecos,31.1,4,0,0,0.0,2.0,0,0,6,23,2,5,0,4,0,0,5,1,6
#3,Lucas,0.9,0,0,0,1.0,1.0,0,0,4,5,1,1,0,0,1,2,0,0,0
#42,Cafferata,10.3,0,1,0,3.0,2.0,1,0,2,6,0,0,0,1,2,4,1,0,1
#32,Lessa,4.6,0,0,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,1,0,1
Equipe,Equipe,0.0,12,4,0,19.0,24.0,10,2,80,155,11,18,17,39,13,23,33,10,43
