Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
18,Flamengo,Botafogo,1,Deryk,26.7,19,27,5,7,0,0,4,6,2,0,2,1,0,0,3.0,3.0,2,0
18,Flamengo,Botafogo,1,Mineiro,25.9,13,25,1,2,4,7,2,5,8,2,10,0,0,1,3.0,5.0,0,0
18,Flamengo,Botafogo,1,Marquinhos,31.2,13,37,0,5,5,8,3,6,2,0,2,2,0,0,0.0,7.0,1,0
18,Flamengo,Botafogo,1,Jhonatan,17.9,12,15,2,3,2,2,2,2,1,2,3,1,2,0,2.0,3.0,3,1
18,Flamengo,Botafogo,1,Nesbitt,21.4,8,17,0,1,2,5,4,4,5,0,5,1,0,2,2.0,3.0,0,0
18,Flamengo,Botafogo,1,Balbi,32.8,6,9,0,1,0,0,6,6,3,0,3,8,1,0,3.0,6.0,3,0
18,Flamengo,Botafogo,1,Olivinha,17.6,4,8,0,0,2,4,0,0,2,3,5,1,0,1,2.0,1.0,0,0
18,Flamengo,Botafogo,1,Varejão,13.2,4,10,0,0,2,5,0,0,2,0,2,0,0,0,1.0,0.0,0,0
18,Flamengo,Botafogo,1,Davi,13.0,2,12,0,2,0,2,2,2,2,1,3,3,0,0,2.0,1.0,2,0
18,Flamengo,Botafogo,1,Crescenzi,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Flamengo,Botafogo,1,Matheus Weber,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Flamengo,Botafogo,1,Ruan,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Flamengo,Botafogo,1,Equipe,0.0,81,160,8,21,17,33,23,31,29,9,38,17,3,4,18.0,29.0,11,1
18,Botafogo,Flamengo,2,Cauê,37.4,16,33,3,7,3,5,1,2,5,0,5,6,1,0,3.0,4.0,1,0
18,Botafogo,Flamengo,2,Arthur,34.2,14,22,2,4,4,5,0,0,4,0,4,5,0,0,2.0,2.0,2,0
18,Botafogo,Flamengo,2,Jamaal,31.7,10,25,1,5,2,3,3,4,1,1,2,6,2,0,4.0,5.0,3,0
18,Botafogo,Flamengo,2,Diego,21.9,9,13,1,1,2,3,2,2,5,1,6,0,0,1,3.0,1.0,0,0
18,Botafogo,Flamengo,2,Coelho,23.6,9,22,1,4,3,5,0,0,1,0,1,2,0,0,4.0,1.0,0,0
18,Botafogo,Flamengo,2,Maique,12.4,6,14,0,0,3,6,0,2,0,0,0,0,1,0,3.0,2.0,0,0
18,Botafogo,Flamengo,2,Guga,14.8,2,10,0,2,1,2,0,0,1,0,1,0,0,0,5.0,0.0,0,0
18,Botafogo,Flamengo,2,Jackson,1.0,2,2,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0,0
18,Botafogo,Flamengo,2,Ansaloni,12.1,1,5,0,1,0,0,1,2,1,0,1,0,1,0,3.0,2.0,2,0
18,Botafogo,Flamengo,2,Fabrício,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Botafogo,Flamengo,2,Murilo,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,1,0
18,Botafogo,Flamengo,2,Mogi,5.3,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0
18,Botafogo,Flamengo,2,Equipe,0.0,69,149,8,25,19,30,7,12,23,2,25,19,6,2,29.0,18.0,12,0
