Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
18,Sesi Franca,Botafogo,1,David Jackson,33.8,22,49,5,11,2,6,3,4,1,4,5,3,2,0,2.0,3.0,1,0
18,Sesi Franca,Botafogo,1,Jimmy,30.9,16,30,2,6,4,5,2,2,6,2,8,0,2,0,4.0,1.0,0,0
18,Sesi Franca,Botafogo,1,André Goes,24.9,11,30,2,6,2,5,1,2,0,6,6,3,0,0,2.0,4.0,0,0
18,Sesi Franca,Botafogo,1,Lucas Dias,31.5,11,32,1,8,3,3,2,2,1,1,2,1,0,1,4.0,5.0,1,0
18,Sesi Franca,Botafogo,1,Cipolini,25.6,6,14,0,2,2,3,2,2,1,4,5,3,1,0,4.0,4.0,4,0
18,Sesi Franca,Botafogo,1,Elinho,34.0,4,12,0,2,2,3,0,0,0,0,0,5,1,1,1.0,0.0,3,0
18,Sesi Franca,Botafogo,1,Alexey,6.0,4,8,1,2,0,0,1,2,0,0,0,0,0,0,0.0,1.0,1,0
18,Sesi Franca,Botafogo,1,Didi,11.8,0,11,0,3,0,1,0,0,1,0,1,0,0,0,1.0,0.0,1,0
18,Sesi Franca,Botafogo,1,Cassiano,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Sesi Franca,Botafogo,1,Augusto,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Sesi Franca,Botafogo,1,Adriano Big,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Sesi Franca,Botafogo,1,Guilherme,1.5,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0,0
18,Sesi Franca,Botafogo,1,Equipe,0.0,74,188,11,40,15,27,11,14,14,21,35,15,7,2,18.0,18.0,11,0
18,Botafogo,Sesi Franca,2,Ansaloni,26.5,17,27,1,1,5,9,4,6,1,7,8,1,1,0,2.0,4.0,2,0
18,Botafogo,Sesi Franca,2,Cauê,38.3,17,25,2,3,5,7,1,2,0,2,2,4,2,0,3.0,6.0,3,0
18,Botafogo,Sesi Franca,2,Jamaal,31.0,14,20,1,3,5,5,1,1,0,1,1,3,2,0,3.0,2.0,1,0
18,Botafogo,Sesi Franca,2,Murilo,28.7,9,14,1,2,2,3,2,2,0,7,7,0,1,0,4.0,3.0,3,1
18,Botafogo,Sesi Franca,2,Mogi,22.9,7,17,1,3,2,4,0,0,0,5,5,1,1,0,0.0,0.0,1,1
18,Botafogo,Sesi Franca,2,Arthur,30.3,6,22,0,2,2,7,2,2,2,4,6,1,0,2,2.0,1.0,3,0
18,Botafogo,Sesi Franca,2,Maique,8.2,5,7,0,0,2,3,1,1,0,0,0,0,1,0,2.0,2.0,0,1
18,Botafogo,Sesi Franca,2,Guga,11.7,2,2,0,0,1,1,0,0,0,0,0,4,0,0,2.0,0.0,0,0
18,Botafogo,Sesi Franca,2,Guapi,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Botafogo,Sesi Franca,2,Fabrício,2.4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Botafogo,Sesi Franca,2,Equipe,0.0,77,136,6,14,24,40,11,14,4,27,31,14,8,2,18.0,18.0,15,3
