Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#12,Giovannoni,28.4,2,1,0,3.0,3.0,1,0,27,34,3,4,6,8,6,6,6,0,6
#2,Fuller,37.9,3,1,0,1.0,6.0,2,0,24,50,4,9,2,7,8,9,2,0,2
#6,Shilton,21.4,3,2,0,1.0,4.0,1,2,12,19,0,0,5,7,2,5,5,5,10
#11,Teichmann,18.8,2,0,2,3.0,2.0,1,2,10,14,0,0,4,6,2,2,6,1,7
#21,Parodi,29.8,7,1,1,3.0,3.0,5,0,9,19,1,3,2,4,2,2,3,0,3
#0,Douglas Santos,9.7,0,1,0,4.0,1.0,2,0,5,9,0,0,2,4,1,1,1,1,2
#77,Gui Bento,19.2,1,1,0,2.0,2.0,0,2,4,13,0,3,2,2,0,0,1,1,2
#12,Humberto,16.9,2,0,0,5.0,2.0,2,0,4,9,0,1,1,2,2,2,1,0,1
#10,Gustavinho,15.4,4,0,0,4.0,2.0,1,0,2,7,0,1,1,2,0,0,1,1,2
#33,Abner,1.8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#3,Nicolas Ronsini,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#15,Aguiar,0.8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,24,7,3,27.0,25.0,16,6,97,174,8,21,25,42,23,27,29,12,41
#19,Leandrinho,33.6,3,3,1,4.0,8.0,4,0,17,39,2,4,2,8,7,11,4,0,4
#21,Wesley,31.1,3,1,1,4.0,1.0,2,0,16,29,3,5,3,6,1,2,7,1,8
#7,D. Coleman,32.4,2,1,0,3.0,2.0,1,0,13,35,2,8,2,3,3,3,1,0,1
#7,Jefferson,24.6,3,1,0,2.0,6.0,2,0,11,19,1,3,2,3,4,4,1,0,1
#23,Leonardo,16.9,1,0,1,1.0,3.0,1,0,9,12,0,0,3,4,3,4,3,2,5
#10,Bob,23.1,1,1,0,5.0,1.0,3,1,8,14,1,2,2,3,1,2,1,2,3
#24,Paranhos,11.8,0,2,0,4.0,2.0,0,1,5,6,0,0,2,2,1,2,1,1,2
#4,Lucas,8.4,0,0,0,1.0,2.0,1,0,3,8,0,0,0,2,3,4,1,1,2
#0,Sam Daniel,1.0,0,0,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#11,Gui Carvalho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#55,Augusto,0.6,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#19,Gegê,16.6,3,0,0,1.0,0.0,2,0,0,9,0,3,0,0,0,0,1,0,1
Equipe,Equipe,0.0,16,9,3,26.0,25.0,17,2,82,173,9,25,16,32,23,32,21,8,29
