Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#13,JP Batista,38.9,2,0,0,4.0,10.0,1,0,27,45,0,0,9,17,9,11,5,8,13
#1,Deodato,35.9,2,2,1,5.0,2.0,2,0,21,40,3,8,5,7,2,2,0,2,2
#8,Shamell,40.0,3,1,0,4.0,7.0,1,0,21,45,1,5,6,10,6,10,2,1,3
#20,Gruber,32.9,3,0,0,4.0,5.0,1,1,14,33,1,6,4,6,3,3,3,0,3
#23,Pecos,43.3,7,1,0,0.0,3.0,3,0,13,32,1,5,3,6,4,5,7,1,8
#11,Filipin,16.3,1,1,0,3.0,0.0,0,0,4,9,0,1,2,3,0,0,0,2,2
#16,João Pedro,2.6,0,0,0,0.0,0.0,0,0,2,2,0,0,1,1,0,0,0,1,1
#32,Lessa,12.2,0,1,0,0.0,0.0,0,0,0,5,0,1,0,1,0,0,0,0,0
#3,Lucas,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Vinícius,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Cafferata,3.1,0,0,0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#8,Colina,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,6,1,23.0,27.0,9,1,102,211,6,26,30,51,24,31,21,17,38
#12,Giovannoni,38.3,1,2,1,2.0,3.0,0,0,27,41,1,4,10,12,4,5,5,1,6
#2,Fuller,36.3,1,1,0,0.0,6.0,1,0,19,49,3,9,1,6,8,10,2,0,2
#21,Parodi,32.5,6,1,0,4.0,2.0,5,0,14,36,3,8,2,5,1,2,5,2,7
#15,Aguiar,21.2,1,1,0,2.0,2.0,1,0,13,23,2,3,3,6,1,2,1,0,1
#33,Abner,16.2,3,0,0,2.0,1.0,2,1,8,10,0,0,3,4,2,2,2,1,3
#11,Teichmann,16.9,2,1,1,5.0,1.0,0,2,6,6,0,0,3,3,0,0,4,2,6
#12,Humberto,26.4,2,1,1,4.0,3.0,1,0,4,18,0,4,1,1,2,4,5,1,6
#10,Gustavinho,18.6,2,0,0,2.0,0.0,0,0,3,7,1,1,0,2,0,0,0,1,1
#6,Shilton,12.7,1,0,0,5.0,3.0,2,0,2,2,0,0,0,0,2,2,1,1,2
#77,Gui Bento,2.9,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#3,Nicolas Ronsini,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#0,Douglas Santos,3.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,19,7,3,29.0,21.0,14,3,96,192,10,29,23,39,20,27,29,15,44
