Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#9,Lucas Dias,36.5,2,1,1,2.0,2.0,0,0,18,33,1,4,6,9,3,3,4,6,10
#4,Alexey,27.4,5,4,0,2.0,1.0,2,0,16,30,3,7,3,4,1,1,5,1,6
#32,David Jackson,34.7,4,1,0,1.0,8.0,1,0,13,23,0,2,5,7,3,3,2,0,2
#30,Hettsheimeir,18.4,0,0,1,2.0,5.0,1,0,8,20,0,3,3,4,2,3,7,0,7
#5,Elinho,22.4,1,0,0,3.0,1.0,1,0,7,20,1,4,2,3,0,2,1,2,3
#7,Didi,14.0,0,0,0,3.0,0.0,1,1,7,14,1,2,2,4,0,0,2,0,2
#15,Cipolini,8.6,0,0,0,1.0,1.0,0,0,5,6,1,1,1,1,0,1,0,0,0
#18,Jimmy,21.5,0,0,0,3.0,3.0,1,0,3,19,0,4,1,3,1,1,3,2,5
#33,Guilherme,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Márcio,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#23,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#40,André Goes,16.6,0,0,0,1.0,0.0,0,0,0,8,0,2,0,1,0,0,0,0,0
Equipe,Equipe,0.0,12,6,2,18.0,21.0,8,1,77,173,7,29,23,36,10,14,30,14,44
#11,Marquinhos,35.6,3,0,1,2.0,2.0,0,0,16,40,4,10,1,4,2,2,6,1,7
#17,Varejão,28.9,2,0,0,2.0,7.0,1,0,13,29,0,2,5,9,3,5,6,2,8
#6,Balbi,30.1,5,2,0,2.0,4.0,2,0,13,41,2,7,3,9,1,2,4,2,6
#7,Jhonatan,17.5,0,0,0,4.0,1.0,1,0,9,12,2,2,1,2,1,2,1,1,2
#9,Deryk,21.1,1,1,0,4.0,1.0,0,0,7,26,2,8,0,0,1,2,0,0,0
#16,Olivinha,22.3,0,1,0,3.0,0.0,1,0,5,13,1,1,1,5,0,0,2,4,6
#5,Davi,11.8,1,0,0,2.0,0.0,0,0,3,6,1,2,0,0,0,0,0,1,1
#25,Nesbitt,8.1,0,0,0,0.0,0.0,1,0,3,16,1,4,0,2,0,0,2,1,3
#12,Mineiro,17.3,1,0,0,1.0,3.0,1,0,2,4,0,0,0,1,2,2,2,1,3
#8,Ruan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Crescenzi,7.3,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1
#13,Matheus Weber,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,4,1,22.0,18.0,9,0,71,187,13,36,11,32,10,15,24,17,41
