Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#23,Léo Meindl,29.2,1,0,0,3.0,3.0,4,0,16,25,1,2,5,8,3,3,3,1,4
#2,Yago,26.6,3,4,0,2.0,2.0,3,0,15,40,3,9,2,5,2,3,0,0,0
#44,Renan,22.2,2,0,0,2.0,2.0,1,2,15,32,1,3,5,9,2,3,3,3,6
#14,Georginho,30.4,5,0,4,2.0,7.0,1,0,15,31,2,6,1,1,7,11,6,0,6
#33,Eddy,18.7,0,0,0,1.0,0.0,0,0,9,21,3,7,0,0,0,0,3,0,3
#87,Guilherme,14.4,2,0,0,3.0,0.0,0,0,5,12,1,2,1,3,0,0,0,0,0
#17,Du Sommer,23.1,1,0,0,4.0,2.0,0,0,4,6,0,0,1,2,2,2,8,2,10
#11,Antonio,7.9,2,0,0,3.0,0.0,0,0,3,3,1,1,0,0,0,0,3,0,3
#10,Vitão,7.4,1,0,0,0.0,0.0,0,0,2,2,0,0,1,1,0,0,1,1,2
#0,Roquemore,19.6,0,0,0,1.0,1.0,2,0,2,10,0,2,1,2,0,0,1,0,1
#13,Alex,0.6,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#5,Beto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,4,4,22.0,17.0,12,2,86,182,12,32,17,31,16,22,28,7,35
#15,Cipolini,29.3,0,1,0,2.0,2.0,3,0,22,32,4,7,4,4,2,3,4,2,6
#5,Elinho,35.2,7,2,0,4.0,4.0,3,0,14,25,2,5,2,3,4,4,8,0,8
#32,David Jackson,37.0,5,1,0,1.0,4.0,3,0,14,28,2,6,3,4,2,2,5,0,5
#9,Lucas Dias,34.2,2,2,1,1.0,3.0,1,0,13,33,1,6,3,5,4,5,5,1,6
#7,Didi,17.2,1,1,0,2.0,3.0,0,0,11,26,2,2,2,8,1,4,2,2,4
#18,Jimmy,18.0,2,0,0,1.0,3.0,1,1,9,27,1,3,2,7,2,4,1,1,2
#40,André Goes,17.3,0,0,0,2.0,1.0,0,0,7,14,1,2,1,3,2,2,2,0,2
#4,Alexey,12.0,2,1,0,5.0,1.0,1,0,3,6,0,0,1,2,1,2,1,2,3
#23,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Guilherme,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,8,1,18.0,21.0,12,1,93,191,13,31,18,36,18,26,30,11,41
