Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#6,Gemerson,32.7,1,1,0,4.0,2.0,3,0,17,33,5,9,1,3,0,0,8,2,10
#10,Duda,25.7,0,1,0,3.0,4.0,0,0,15,29,4,8,1,2,1,1,2,0,2
#33,C. Torres,28.2,4,0,1,0.0,2.0,2,0,10,29,0,1,4,12,2,2,6,2,8
#9,Vithinho,36.6,6,2,0,2.0,2.0,3,0,8,20,2,4,1,4,0,0,3,0,3
#5,Pilar,14.5,2,0,0,3.0,1.0,2,0,7,13,1,1,1,4,2,2,1,2,3
#23,Stocks,34.3,2,4,0,3.0,1.0,4,0,6,17,0,1,2,6,2,2,4,1,5
#2,Okorie,14.5,0,0,1,0.0,1.0,1,0,2,15,0,3,0,2,2,2,1,0,1
#18,Lupa,2.0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,1,1,2
#5,Armani,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Lucão,10.2,0,0,0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#16,Rafael,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Alexei,1.4,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
Equipe,Equipe,0.0,15,8,2,17.0,13.0,16,0,65,160,12,27,10,35,9,9,29,12,41
#15,Renato,25.5,1,0,0,3.0,2.0,0,0,13,30,2,7,3,4,1,1,4,0,4
#7,Isaac,30.1,3,0,0,0.0,3.0,1,0,12,30,2,6,3,6,0,0,6,2,8
#13,Toledo,21.1,1,2,0,0.0,5.0,0,0,9,19,0,0,4,8,1,3,1,6,7
#26,Betinho,24.0,5,1,1,2.0,1.0,2,0,9,27,1,5,2,5,2,2,2,1,3
#4,Ruivo,22.6,1,0,0,0.0,1.0,1,0,9,23,1,5,3,4,0,0,2,2,4
#14,Dawkins,23.8,3,1,0,2.0,1.0,1,0,7,23,0,3,3,6,1,2,5,0,5
#3,Bennett,24.5,1,0,0,2.0,3.0,3,0,5,19,0,2,2,6,1,1,4,2,6
#50,Ware,15.8,0,1,0,1.0,1.0,1,0,4,14,0,2,1,3,2,2,1,2,3
#7,Gabriel,9.2,0,0,0,3.0,0.0,2,0,3,11,1,3,0,1,0,0,2,2,4
#42,Mamedes,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,5,1,13.0,17.0,12,0,71,196,7,33,21,43,8,11,27,19,46
