Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#16,Olivinha,22.8,1,2,0,1.0,2.0,0,0,21,27,3,5,5,5,2,2,6,2,8
#5,Davi,21.3,3,3,0,2.0,3.0,2,0,13,17,2,3,3,3,1,2,2,1,3
#17,Varejão,18.5,0,0,0,4.0,7.0,1,1,12,18,0,0,5,7,2,4,4,2,6
#9,Deryk,15.9,3,2,0,0.0,1.0,2,0,12,17,2,3,2,3,2,2,3,0,3
#11,Marquinhos,25.4,5,0,0,0.0,1.0,0,0,11,33,1,7,4,6,0,0,1,1,2
#6,Balbi,27.3,5,0,0,2.0,1.0,4,0,10,20,2,4,2,4,0,0,0,0,0
#8,Crescenzi,13.6,1,0,0,0.0,0.0,0,0,8,21,2,5,1,3,0,0,0,1,1
#12,Mineiro,17.4,2,0,1,3.0,4.0,1,0,8,16,0,1,2,3,4,7,2,0,2
#7,Jhonatan,16.4,0,0,0,2.0,1.0,2,0,3,18,1,6,0,0,0,0,2,1,3
#25,Nesbitt,21.2,3,0,0,2.0,1.0,0,0,2,2,0,0,1,1,0,0,2,1,3
Equipe,Equipe,0.0,23,7,1,16.0,21.0,12,1,100,189,13,34,25,35,11,17,24,10,34
#17,Rashaun,22.7,0,0,0,1.0,2.0,0,0,16,23,3,5,3,3,1,2,2,1,3
#9,Paulinho,27.4,8,1,0,3.0,4.0,6,0,14,32,1,5,3,6,5,5,2,1,3
#14,Sualisson,21.6,1,2,2,5.0,2.0,3,0,12,17,2,3,2,3,2,2,4,0,4
#22,Paulo,23.8,1,1,0,3.0,1.0,0,0,11,21,0,1,5,8,1,2,1,3,4
#3,Brite,25.2,0,3,0,1.0,2.0,2,0,10,23,0,3,4,6,2,2,0,1,1
#33,Felipe,25.2,0,0,0,3.0,2.0,2,0,8,23,1,2,1,7,3,3,3,0,3
#34,Kurtz,24.4,0,0,3,3.0,1.0,3,0,6,18,0,0,3,9,0,0,8,3,11
#21,B. Fiorotto,15.6,2,0,0,1.0,1.0,1,0,3,9,0,1,1,2,1,2,2,3,5
#10,Alex,10.0,2,1,0,1.0,1.0,0,0,2,10,0,2,1,2,0,0,1,0,1
#5,Léo W.,2.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Gabriel,1.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,8,5,21.0,16.0,17,0,82,176,7,22,23,46,15,18,24,14,38
