Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#10,Bob,21.1,1,1,0,2.0,7.0,3,1,21,29,1,1,6,8,6,10,4,2,6
#19,Gegê,28.8,5,1,0,3.0,3.0,5,0,13,24,2,5,1,2,5,5,4,0,4
#0,Sam Daniel,23.5,0,1,0,0.0,4.0,0,0,13,27,2,6,2,3,3,3,3,0,3
#7,D. Coleman,28.9,1,0,1,2.0,2.0,0,0,13,20,2,4,3,3,1,2,3,1,4
#21,Wesley,21.5,2,2,0,3.0,4.0,1,0,11,19,2,2,2,6,1,1,2,5,7
#7,Jefferson,29.9,3,1,0,1.0,1.0,2,0,8,27,2,7,1,3,0,0,3,0,3
#24,Paranhos,17.7,1,0,1,5.0,0.0,2,0,2,8,0,0,1,4,0,0,2,1,3
#23,Leonardo,15.9,0,0,2,3.0,0.0,1,0,2,4,0,0,1,2,0,0,1,0,1
#55,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Gui Carvalho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Lucas,12.7,1,0,0,1.0,0.0,0,0,0,7,0,1,0,2,0,0,0,0,0
#35,Marcos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,6,4,20.0,21.0,15,1,83,165,11,26,17,33,16,21,27,12,39
#3,Bennett,23.0,1,0,1,2.0,4.0,2,0,18,29,4,7,2,3,2,2,3,0,3
#13,Toledo,32.7,3,3,1,3.0,5.0,1,1,12,33,0,0,5,14,2,5,2,4,6
#26,Betinho,17.2,1,0,0,2.0,2.0,0,0,10,25,2,5,2,5,0,0,4,0,4
#15,Renato,31.4,2,0,1,4.0,1.0,2,1,9,23,1,5,3,4,0,0,2,2,4
#14,Dawkins,19.2,1,1,0,1.0,3.0,1,0,7,12,1,2,2,3,0,0,1,1,2
#50,Ware,10.3,0,0,0,4.0,0.0,4,0,7,7,1,1,2,2,0,0,0,0,0
#7,Isaac,25.4,0,0,0,2.0,4.0,0,0,7,19,1,3,1,4,2,2,1,0,1
#4,Ruivo,20.8,3,0,0,1.0,0.0,0,0,6,15,2,3,0,3,0,0,1,0,1
#7,Gabriel,14.6,2,0,0,2.0,1.0,0,0,3,8,0,1,0,1,3,3,3,0,3
#50,Jonatan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,4,3,22.0,20.0,11,2,79,171,12,27,17,39,9,12,19,10,29
