Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
18,Paulistano,Basq. Cearense,1,Renan,29.3,21,30,5,6,3,6,0,0,2,4,6,0,0,1,2.0,0.0,3,0
18,Paulistano,Basq. Cearense,1,Yago,30.3,13,22,2,4,3,4,1,2,0,1,1,3,3,0,0.0,6.0,2,0
18,Paulistano,Basq. Cearense,1,Léo Meindl,28.8,10,23,1,3,2,5,3,4,1,6,7,4,1,0,3.0,4.0,3,1
18,Paulistano,Basq. Cearense,1,Du Sommer,24.8,10,15,1,1,3,5,1,2,0,2,2,0,1,4,2.0,3.0,0,1
18,Paulistano,Basq. Cearense,1,Georginho,21.4,5,17,1,5,0,0,2,2,1,7,8,3,3,0,1.0,1.0,3,0
18,Paulistano,Basq. Cearense,1,Guilherme,16.3,5,13,1,3,1,2,0,0,0,2,2,0,0,0,1.0,1.0,2,0
18,Paulistano,Basq. Cearense,1,Roquemore,29.7,5,16,1,4,1,2,0,0,0,1,1,4,0,0,0.0,0.0,1,0
18,Paulistano,Basq. Cearense,1,Daniel,6.3,3,3,1,1,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0,0
18,Paulistano,Basq. Cearense,1,Eddy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Paulistano,Basq. Cearense,1,Vitão,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,0,0
18,Paulistano,Basq. Cearense,1,Dikembe,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
18,Paulistano,Basq. Cearense,1,Danilo,5.2,0,13,0,3,0,2,0,0,0,1,1,1,0,0,2.0,0.0,0,0
18,Paulistano,Basq. Cearense,1,Equipe,0.0,72,152,13,30,13,26,7,10,5,27,32,16,8,5,15.0,15.0,15,2
18,Basq. Cearense,Paulistano,2,Brite,35.9,16,26,1,3,4,6,5,5,2,6,8,3,2,0,3.0,3.0,2,1
18,Basq. Cearense,Paulistano,2,Kurtz,35.8,12,26,0,0,5,12,2,2,3,3,6,1,1,1,2.0,4.0,1,0
18,Basq. Cearense,Paulistano,2,Cobb,38.6,11,34,1,6,4,8,0,0,1,6,7,1,4,1,1.0,2.0,1,0
18,Basq. Cearense,Paulistano,2,Paulo,21.4,10,23,1,3,3,6,1,2,3,2,5,0,1,0,0.0,2.0,1,1
18,Basq. Cearense,Paulistano,2,Alex,31.8,6,38,0,7,1,6,4,5,1,4,5,1,0,1,2.0,4.0,3,0
18,Basq. Cearense,Paulistano,2,Feliciano,14.8,3,8,1,2,0,1,0,0,1,2,3,2,0,1,1.0,0.0,3,0
18,Basq. Cearense,Paulistano,2,Felipe,20.0,2,15,0,1,1,6,0,0,3,1,4,0,3,0,4.0,0.0,4,0
18,Basq. Cearense,Paulistano,2,Léo W.,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1,0
18,Basq. Cearense,Paulistano,2,Rashaun,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Basq. Cearense,Paulistano,2,Lassance,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Basq. Cearense,Paulistano,2,Gabriel,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Basq. Cearense,Paulistano,2,Equipe,0.0,60,170,4,22,18,45,12,14,18,26,44,8,11,4,15.0,15.0,16,2
