Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#32,David Jackson,25.3,1,1,0,1.0,2.0,0,0,16,21,1,2,5,6,3,3,3,0,3
#9,Lucas Dias,32.1,2,1,0,3.0,5.0,1,0,15,28,4,7,1,2,1,3,0,0,0
#30,Hettsheimeir,13.5,0,0,1,0.0,4.0,0,0,13,26,2,4,2,3,3,4,2,2,4
#5,Elinho,30.0,3,0,0,2.0,0.0,1,0,12,23,4,7,0,1,0,0,5,0,5
#7,Didi,14.1,1,1,0,3.0,2.0,1,1,11,18,2,4,1,1,3,4,0,0,0
#15,Cipolini,24.2,1,0,0,2.0,0.0,2,1,10,20,0,2,5,7,0,0,2,0,2
#4,Alexey,17.4,2,1,0,2.0,2.0,2,0,7,12,0,1,1,2,5,5,2,0,2
#18,Jimmy,30.8,1,0,0,4.0,1.0,2,0,5,20,1,6,1,1,0,0,2,1,3
#5,Cassiano,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#23,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Guilherme,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#40,André Goes,12.7,1,0,1,2.0,1.0,1,0,0,4,0,0,0,2,0,0,2,0,2
Equipe,Equipe,0.0,12,4,2,19.0,17.0,11,2,89,172,14,33,16,25,15,19,30,4,34
#33,Eddy,31.0,3,3,0,0.0,5.0,1,0,16,41,3,7,2,8,3,4,5,1,6
#23,Léo Meindl,28.5,3,2,0,4.0,4.0,1,1,15,37,0,5,5,8,5,6,5,2,7
#44,Renan,20.3,0,0,0,3.0,1.0,3,1,10,25,2,5,2,5,0,0,0,0,0
#17,Du Sommer,24.3,0,0,0,4.0,3.0,2,0,10,14,0,0,4,5,2,4,6,1,7
#0,Roquemore,33.0,5,0,0,1.0,3.0,0,0,10,21,1,3,1,3,5,6,4,1,5
#87,Guilherme,12.2,0,0,0,1.0,1.0,2,0,6,13,1,2,1,3,1,1,1,2,3
#11,Antonio,16.2,0,1,0,1.0,1.0,1,0,4,5,0,0,2,2,0,1,0,0,0
#14,Georginho,21.7,0,1,1,2.0,1.0,4,0,2,16,0,4,1,2,0,0,5,1,6
#20,Dikembe,6.3,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Danilo,0.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,Daniel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Vitão,5.9,1,0,0,1.0,0.0,0,0,0,5,0,1,0,1,0,0,0,1,1
Equipe,Equipe,0.0,12,7,1,18.0,19.0,15,2,73,177,7,27,18,37,16,22,28,12,40
