Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#5,Jamaal,34.5,7,1,0,3.0,6.0,7,0,19,25,4,6,1,1,5,5,5,1,6
#10,Ansaloni,26.6,2,0,1,3.0,1.0,0,1,15,29,1,5,6,7,0,0,6,2,8
#36,Arthur,33.9,4,2,0,2.0,5.0,3,0,13,30,1,4,4,7,2,4,5,0,5
#21,Murilo,19.2,0,0,0,2.0,2.0,4,0,11,21,1,1,3,8,2,2,0,3,3
#0,Guga,25.6,5,2,0,3.0,3.0,2,0,9,17,1,1,2,5,2,4,4,0,4
#35,Maique,22.7,1,2,1,2.0,0.0,3,1,8,10,0,0,4,5,0,0,3,1,4
#3,Mogi,6.5,0,1,0,3.0,0.0,1,0,5,9,1,1,1,3,0,0,1,1,2
#4,Cauê,21.6,2,4,0,2.0,0.0,4,0,4,7,0,1,2,2,0,0,2,0,2
#11,Fabrício,8.9,0,0,0,1.0,1.0,0,0,2,2,0,0,1,1,0,0,0,2,2
#14,Yan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#23,Guapi,0.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,12,2,21.0,18.0,24,2,86,150,9,19,24,39,11,15,29,12,41
#2,Fuller,34.9,5,3,0,2.0,9.0,3,0,21,42,2,5,2,8,11,11,2,0,2
#15,Aguiar,21.8,0,0,0,3.0,1.0,5,0,11,20,1,2,3,6,2,2,0,0,0
#11,Teichmann,25.4,3,3,0,2.0,3.0,2,3,7,8,0,0,3,3,1,2,2,1,3
#3,Nicolas Ronsini,14.3,2,1,0,1.0,1.0,2,0,6,17,0,3,3,4,0,0,3,1,4
#6,Shilton,19.3,2,0,0,3.0,2.0,1,0,5,8,0,0,2,3,1,2,1,1,2
#12,Giovannoni,18.2,1,1,0,1.0,2.0,0,0,4,13,1,3,0,1,1,2,0,0,0
#12,Humberto,17.2,0,2,0,2.0,1.0,3,0,4,9,0,1,1,2,2,2,1,0,1
#0,Douglas Santos,9.2,0,0,0,2.0,1.0,0,0,4,8,0,0,1,3,2,2,0,0,0
#77,Gui Bento,10.2,0,0,0,1.0,0.0,2,0,4,4,0,0,2,2,0,0,1,0,1
#10,Gustavinho,22.3,4,3,0,3.0,0.0,1,0,3,16,1,2,0,5,0,0,0,0,0
#33,Abner,7.2,0,0,0,0.0,0.0,0,0,2,6,0,0,1,3,0,0,2,1,3
Equipe,Equipe,0.0,17,13,0,20.0,20.0,19,3,71,151,5,16,18,40,20,23,13,6,19
