Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#3,Brite,35.9,1,3,0,3.0,4.0,4,0,18,34,0,4,8,10,2,2,5,0,5
#33,Felipe,33.5,0,1,0,5.0,4.0,3,0,17,21,1,1,5,7,4,4,3,4,7
#10,Alex,24.8,2,0,0,4.0,3.0,2,0,11,20,2,5,2,2,1,1,2,0,2
#17,Rashaun,30.3,5,2,0,2.0,5.0,2,0,11,28,2,5,2,4,1,5,2,1,3
#34,Kurtz,25.2,0,0,0,1.0,1.0,1,0,7,12,0,0,3,5,1,2,3,0,3
#9,Paulinho,15.9,1,3,0,1.0,1.0,2,0,4,12,0,2,2,3,0,0,0,0,0
#21,B. Fiorotto,8.3,1,0,0,0.0,2.0,0,0,3,4,0,0,0,0,3,4,1,0,1
#22,Paulo,19.8,1,1,1,3.0,1.0,1,0,3,16,0,2,1,3,1,2,4,1,5
#14,Sualisson,6.3,0,0,0,0.0,1.0,0,0,3,3,1,1,0,0,0,0,0,0,0
#7,Gabriel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Victor,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,11,10,1,20.0,22.0,18,0,77,150,6,20,23,34,13,20,20,6,26
#21,Parodi,32.9,5,3,0,3.0,7.0,5,0,24,34,3,5,6,8,3,3,6,1,7
#2,Fuller,31.5,2,2,0,2.0,5.0,2,0,18,39,1,4,6,11,3,5,4,0,4
#12,Giovannoni,22.8,0,0,0,2.0,3.0,3,0,12,15,2,2,1,2,4,5,6,0,6
#12,Humberto,24.6,0,0,0,3.0,1.0,1,0,12,14,4,4,0,1,0,0,1,0,1
#0,Douglas Santos,19.8,2,1,0,4.0,0.0,0,1,10,14,0,0,5,7,0,0,0,3,3
#77,Gui Bento,5.2,1,0,0,1.0,0.0,0,1,4,4,0,0,2,2,0,0,0,0,0
#15,Aguiar,18.7,0,1,0,2.0,1.0,0,0,4,15,0,3,1,2,2,2,0,0,0
#6,Shilton,17.0,0,0,0,3.0,1.0,2,0,2,2,0,0,0,0,2,2,2,0,2
#11,Teichmann,7.7,0,0,0,2.0,0.0,0,0,2,4,0,0,1,2,0,0,2,0,2
#33,Abner,12.9,0,0,0,1.0,0.0,1,0,2,2,0,0,1,1,0,0,2,0,2
#10,Gustavinho,7.1,1,1,0,0.0,1.0,2,0,0,4,0,0,0,2,0,0,1,0,1
#3,Nicolas Ronsini,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,11,8,0,23.0,19.0,16,2,90,147,10,18,23,38,14,17,24,5,29
