Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#7,D. Coleman,33.7,0,0,1,4.0,3.0,1,0,23,40,3,6,4,7,6,8,3,0,3
#10,Bob,25.5,1,2,0,3.0,4.0,5,1,15,26,2,5,3,4,3,3,4,2,6
#7,Jefferson,24.9,3,1,0,4.0,4.0,1,0,15,24,4,6,1,2,1,2,1,1,2
#0,Sam Daniel,22.0,0,1,1,0.0,3.0,0,1,15,34,1,5,4,7,4,5,1,2,3
#21,Wesley,23.5,2,0,0,4.0,3.0,1,0,11,20,1,2,4,5,0,4,3,1,4
#24,Paranhos,24.2,1,0,0,1.0,4.0,0,1,9,17,0,0,3,7,3,3,1,3,4
#19,Gegê,30.7,12,1,0,4.0,2.0,6,0,7,13,1,1,1,4,2,2,5,0,5
#23,Leonardo,7.6,0,0,0,0.0,0.0,1,0,2,2,0,0,1,1,0,0,2,1,3
#11,Gui Carvalho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Lucas,8.0,2,0,0,0.0,0.0,0,0,0,6,0,0,0,3,0,0,0,0,0
#35,Marcos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#55,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,5,2,20.0,23.0,16,3,97,182,12,25,21,40,19,27,21,12,33
#8,Shamell,30.1,6,3,0,4.0,5.0,1,0,28,48,5,10,4,6,5,6,1,2,3
#13,JP Batista,29.9,4,2,0,1.0,1.0,3,0,20,23,0,0,10,11,0,1,4,1,5
#1,Deodato,35.6,3,1,2,4.0,4.0,3,1,14,30,3,6,2,4,1,2,2,1,3
#20,Gruber,27.3,1,1,0,3.0,0.0,1,0,12,29,2,3,3,10,0,0,3,2,5
#42,Cafferata,21.6,5,1,0,2.0,5.0,0,0,9,14,1,2,2,3,2,2,2,0,2
#16,João Pedro,9.6,0,0,0,4.0,0.0,0,1,8,14,0,0,4,7,0,0,0,2,2
#23,Pecos,25.1,5,2,0,1.0,3.0,2,0,5,11,0,1,2,3,1,2,6,1,7
#35,José Carlos,10.0,1,0,0,2.0,1.0,0,0,3,11,0,1,1,3,1,2,3,1,4
#11,Filipin,10.6,1,0,0,2.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#32,Lessa,0.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,26,10,2,23.0,19.0,10,2,99,183,11,24,28,47,10,15,22,12,34
