Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#24,Paranhos,21.4,0,1,0,1.0,7.0,1,1,18,22,0,0,7,8,4,6,5,3,8
#19,Leandrinho,23.0,3,1,0,3.0,3.0,1,0,14,41,1,7,3,7,5,6,3,2,5
#21,Wesley,21.6,0,1,0,1.0,2.0,1,0,11,23,0,3,5,6,1,2,5,1,6
#7,Jefferson,18.1,2,0,0,2.0,2.0,1,0,7,16,1,3,1,2,2,3,0,0,0
#7,D. Coleman,29.7,2,1,0,1.0,2.0,2,0,7,23,1,5,1,3,2,2,2,1,3
#23,Leonardo,12.9,2,0,1,1.0,3.0,1,0,6,10,0,0,1,3,4,4,2,2,4
#19,Gegê,23.4,8,1,0,3.0,1.0,4,0,6,14,2,4,0,1,0,0,4,2,6
#0,Sam Daniel,15.5,1,0,0,1.0,0.0,0,0,6,18,2,6,0,0,0,0,4,0,4
#10,Bob,11.4,0,0,0,4.0,1.0,0,0,5,10,1,2,0,1,2,2,1,2,3
#4,Lucas,16.7,0,1,0,2.0,1.0,1,0,4,7,0,1,1,1,2,2,0,1,1
#55,Augusto,5.7,0,0,0,1.0,0.0,0,0,2,5,0,1,1,1,0,0,0,0,0
#11,Gui Carvalho,0.8,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,18,6,1,22.0,22.0,15,1,86,189,8,32,20,33,22,27,27,16,43
#32,David Jackson,28.8,3,0,0,2.0,4.0,3,0,23,32,3,5,4,5,6,7,3,0,3
#15,Cipolini,26.0,2,1,1,1.0,4.0,1,1,21,38,3,8,3,3,6,8,2,2,4
#9,Lucas Dias,25.2,2,0,3,3.0,3.0,1,1,20,33,2,5,5,7,4,4,1,1,2
#40,André Goes,19.4,3,2,0,4.0,0.0,1,0,11,19,3,5,1,2,0,0,2,0,2
#4,Alexey,19.8,6,1,0,0.0,2.0,1,0,10,17,2,3,2,4,0,0,1,0,1
#5,Elinho,26.4,8,0,0,2.0,3.0,2,0,7,13,0,1,3,4,1,2,4,0,4
#18,Jimmy,26.4,1,1,0,4.0,2.0,0,0,5,17,1,3,1,4,0,0,5,2,7
#23,Augusto,5.2,0,0,0,2.0,0.0,0,1,2,4,0,0,1,2,0,0,2,0,2
#33,Guilherme,4.3,0,0,0,0.0,0.0,0,0,2,4,0,0,1,2,0,0,0,0,0
#7,Didi,17.5,1,1,0,4.0,2.0,1,0,2,9,0,1,0,2,2,2,2,1,3
#3,Márcio,1.3,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,26,7,4,22.0,20.0,10,3,103,186,14,31,21,35,19,23,23,6,29
