Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#6,Graterol,32.0,1,1,2,3.0,2.0,1,0,25,37,1,3,10,12,2,4,8,1,9
#4,Arthur,20.1,0,1,0,2.0,2.0,1,0,17,27,0,2,7,9,3,3,0,2,2
#32,Zach Graham,34.1,2,0,0,1.0,2.0,2,0,12,42,2,8,1,7,4,4,5,1,6
#9,Rafa Moreira,18.9,0,2,0,4.0,2.0,2,0,11,17,3,5,1,1,0,0,1,1,2
#23,Nezinho,33.4,17,1,1,0.0,6.0,4,0,8,26,1,5,0,2,5,7,2,0,2
#13,Andrezão,12.6,1,0,0,3.0,2.0,0,0,8,10,0,0,3,4,2,2,0,0,0
#7,Pedrinho Rava,22.7,2,2,0,2.0,1.0,0,0,5,8,1,2,1,1,0,0,3,0,3
#32,Ricky Sánchez,24.1,2,1,0,2.0,0.0,1,0,2,7,0,1,1,2,0,0,1,1,2
#20,Rodrigo,1.0,1,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#9,Luis,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Marcelão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#17,Danilo,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,26,8,3,18.0,17.0,11,0,88,174,8,26,24,38,16,20,24,8,32
#7,D. Coleman,35.6,2,3,1,2.0,3.0,2,0,27,48,4,7,5,9,5,5,4,2,6
#24,Paranhos,17.3,0,0,1,1.0,0.0,0,1,10,14,0,0,5,7,0,0,5,2,7
#0,Sam Daniel,12.9,0,1,0,2.0,0.0,2,0,9,23,3,7,0,1,0,0,0,0,0
#21,Wesley,29.9,2,1,0,2.0,1.0,3,0,9,24,1,4,2,5,2,2,3,1,4
#10,Bob,18.3,1,0,0,2.0,5.0,1,1,6,16,0,2,1,3,4,4,1,2,3
#19,Gegê,31.3,9,2,0,1.0,3.0,3,0,6,10,1,2,0,0,3,4,1,0,1
#7,Jefferson,24.1,2,0,0,2.0,3.0,2,0,5,20,1,6,1,1,0,0,4,1,5
#23,Leonardo,18.7,0,0,1,4.0,2.0,0,1,3,8,0,0,1,3,1,2,5,0,5
#4,Lucas,9.3,1,0,0,2.0,0.0,1,0,2,4,0,0,1,2,0,0,0,0,0
#55,Augusto,2.7,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,7,3,18.0,17.0,16,3,77,170,10,29,16,31,15,17,25,9,34
