Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#10,Ansaloni,34.2,0,0,1,3.0,4.0,1,1,26,42,5,6,5,11,1,2,9,3,12
#36,Arthur,36.0,3,1,0,2.0,2.0,1,0,20,32,2,4,5,8,4,4,5,2,7
#5,Jamaal,35.2,13,0,0,1.0,5.0,1,0,18,48,4,10,1,7,4,4,2,0,2
#3,Mogi,30.5,1,1,0,2.0,2.0,1,1,9,23,1,5,3,4,0,0,2,1,3
#0,Guga,15.4,3,1,0,1.0,1.0,0,0,7,12,1,2,1,2,2,2,0,0,0
#35,Maique,24.4,2,2,1,3.0,0.0,1,1,6,14,0,0,2,6,2,2,4,4,8
#21,Murilo,16.4,1,0,0,5.0,1.0,1,0,4,19,0,3,1,4,2,2,1,2,3
#14,Yan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#23,Guapi,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Fabrício,7.9,0,0,0,1.0,1.0,0,0,0,2,0,0,0,1,0,0,1,0,1
Equipe,Equipe,0.0,23,5,2,18.0,16.0,7,3,90,192,13,30,18,43,15,16,25,16,41
#8,Shamell,34.6,5,1,0,2.0,5.0,3,0,27,47,4,9,5,6,5,8,1,1,2
#23,Pecos,36.3,5,0,0,1.0,2.0,2,0,19,30,3,4,5,8,0,2,5,3,8
#20,Gruber,30.0,1,1,0,3.0,1.0,1,0,18,40,2,6,6,11,0,0,6,2,8
#13,JP Batista,34.1,4,1,1,1.0,7.0,2,0,12,23,0,0,5,9,2,5,7,2,9
#1,Deodato,38.1,4,2,0,5.0,2.0,2,0,7,36,1,8,1,5,2,2,2,2,4
#35,José Carlos,10.7,0,0,1,1.0,0.0,0,0,3,8,1,2,0,1,0,0,3,0,3
#42,Cafferata,12.3,2,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#3,Lucas,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#32,Lessa,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#16,João Pedro,4.0,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#8,Colina,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,5,2,16.0,18.0,12,0,86,184,11,29,22,40,9,17,27,16,43
