Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#10,Duda,35.3,2,1,0,3.0,2.0,1,0,16,52,2,11,3,7,4,5,6,1,7
#16,Rafael,25.3,1,0,0,0.0,2.0,1,1,9,13,0,0,3,5,3,3,1,3,4
#20,Alexei,15.1,1,0,0,3.0,1.0,4,0,9,17,1,3,2,3,2,2,1,0,1
#33,C. Torres,14.2,1,1,0,1.0,1.0,1,0,8,16,2,2,0,4,2,2,3,2,5
#8,Gabriel,14.9,2,1,0,2.0,3.0,0,0,8,19,1,4,2,3,1,1,4,0,4
#3,Lucão,19.9,0,0,0,2.0,2.0,1,1,7,14,0,0,3,6,1,2,3,2,5
#18,Lupa,19.8,1,2,0,1.0,4.0,2,0,5,17,0,1,1,4,3,6,1,4,5
#6,Gemerson,16.8,0,0,0,1.0,2.0,0,0,3,21,1,5,0,3,0,0,3,0,3
#9,Vithinho,24.8,4,0,0,1.0,0.0,4,0,2,21,0,5,1,3,0,0,2,2,4
#35,L. Felipe,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Rafael,12.2,1,0,0,1.0,0.0,2,0,0,9,0,1,0,3,0,0,1,1,2
#5,Armani,1.8,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,14,5,0,17.0,17.0,17,2,67,199,7,32,15,41,16,21,27,20,47
#11,Marquinhos,24.2,6,1,0,1.0,2.0,3,0,25,37,6,9,3,4,1,2,3,0,3
#25,Nesbitt,23.6,3,2,0,3.0,2.0,0,0,19,21,4,4,1,2,5,5,4,2,6
#9,Deryk,21.3,2,2,0,0.0,1.0,2,0,14,17,4,5,0,0,2,2,0,0,0
#17,Varejão,20.2,2,0,1,2.0,3.0,1,0,13,25,0,1,4,8,5,6,9,4,13
#16,Olivinha,13.6,0,0,0,2.0,1.0,0,0,10,28,0,4,4,7,2,2,0,4,4
#12,Mineiro,16.8,2,1,0,1.0,0.0,0,0,10,15,0,1,5,6,0,0,6,1,7
#8,Crescenzi,15.2,0,0,0,1.0,0.0,2,0,7,21,1,5,2,3,0,0,2,1,3
#6,Balbi,17.3,7,2,0,4.0,2.0,2,0,5,13,1,3,1,2,0,0,1,0,1
#7,Jhonatan,21.2,2,1,0,2.0,1.0,0,0,2,24,0,5,1,4,0,1,3,1,4
#8,Ruan,3.7,0,1,0,1.0,0.0,0,0,2,4,0,0,1,2,0,0,0,0,0
#5,Davi,21.3,4,0,0,1.0,3.0,0,0,0,5,0,1,0,1,0,0,3,0,3
#32,Aieser,1.8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,28,10,1,18.0,15.0,10,0,107,210,16,38,22,39,15,18,34,13,47
