Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#2,Fuller,24.9,2,1,0,0.0,8.0,0,0,27,52,3,8,5,9,8,10,5,0,5
#21,Parodi,29.9,12,3,0,5.0,4.0,3,0,20,38,3,7,4,7,3,3,5,1,6
#11,Teichmann,23.3,2,0,1,3.0,2.0,1,0,9,9,0,0,3,3,3,3,2,0,2
#77,Gui Bento,12.1,0,0,0,0.0,1.0,0,0,6,13,0,1,2,3,2,2,0,1,1
#12,Giovannoni,23.2,2,0,0,3.0,3.0,1,0,6,9,1,2,1,1,1,1,2,1,3
#12,Humberto,23.1,1,0,0,4.0,3.0,3,0,6,25,0,5,1,3,4,4,4,2,6
#10,Gustavinho,11.5,0,0,0,1.0,1.0,1,0,5,7,1,1,0,1,2,2,0,0,0
#6,Shilton,16.3,2,0,0,0.0,2.0,1,0,4,8,0,0,2,4,0,0,3,1,4
#33,Abner,17.2,0,0,0,2.0,0.0,0,1,4,6,0,0,2,3,0,0,3,1,4
#3,Nicolas Ronsini,1.7,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#0,Douglas Santos,7.0,0,1,0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#15,Aguiar,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,5,1,21.0,24.0,11,1,87,167,8,24,20,34,23,25,27,9,36
#2,Fúlvio,28.3,8,0,0,2.0,5.0,2,0,21,47,5,11,0,4,6,6,2,0,2
#11,Jefferson,32.6,2,1,1,4.0,4.0,1,0,17,37,0,6,4,5,9,9,4,1,5
#11,Vinicius,19.4,0,0,0,4.0,2.0,1,0,15,21,0,1,7,7,1,2,0,2,2
#8,Cauê,26.1,5,2,0,2.0,0.0,1,0,9,14,1,2,3,4,0,0,3,0,3
#30,Enzo,34.5,1,3,0,4.0,4.0,0,0,9,24,2,5,1,4,1,1,4,3,7
#20,Pará,25.6,3,0,0,3.0,1.0,0,0,6,18,0,2,3,5,0,2,2,1,3
#28,Lucas,22.9,1,1,1,5.0,2.0,1,0,4,15,0,1,2,6,0,0,5,2,7
#7,Renato,4.5,0,0,0,0.0,1.0,0,0,2,4,0,0,1,1,0,2,1,0,1
#10,Alex,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,André,5.9,0,0,0,0.0,0.0,1,0,0,7,0,1,0,2,0,0,0,1,1
#11,Emanuel,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,20,7,2,24.0,19.0,8,0,83,187,8,29,21,38,17,22,23,12,35
