Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#7,Isaac,32.2,2,0,1,4.0,6.0,2,0,21,33,4,8,4,4,1,1,4,2,6
#26,Betinho,25.3,5,2,0,3.0,4.0,2,0,17,30,3,6,2,4,4,4,4,1,5
#15,Renato,29.0,3,0,0,2.0,0.0,2,0,10,26,0,2,5,10,0,0,4,2,6
#4,Ruivo,23.9,5,1,0,2.0,0.0,2,0,10,13,2,3,2,2,0,0,0,0,0
#50,Ware,18.6,0,0,0,3.0,0.0,1,0,9,15,1,3,3,3,0,0,4,0,4
#7,Gabriel,7.8,1,0,0,3.0,3.0,0,0,7,14,1,3,2,2,0,1,1,0,1
#3,Bennett,26.9,1,1,0,1.0,4.0,3,0,6,15,2,3,0,3,0,0,2,0,2
#13,Toledo,18.7,0,3,0,0.0,3.0,0,0,5,17,0,0,2,8,1,1,0,2,2
#14,Dawkins,17.7,1,0,0,1.0,1.0,0,0,3,10,1,2,0,2,0,0,1,1,2
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#50,Jonatan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#24,Sena,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,7,1,19.0,21.0,12,0,88,173,14,30,20,38,6,7,22,9,31
#12,Pedro,20.9,1,1,0,2.0,3.0,0,0,15,32,1,5,5,7,2,3,0,1,1
#32,Sahdi,21.0,9,0,0,0.0,4.0,4,0,15,24,3,6,0,0,6,6,2,0,2
#15,Márcio,31.1,2,2,0,2.0,2.0,1,0,14,24,3,4,2,5,1,2,5,0,5
#24,Douglas Nunes,33.3,2,1,0,3.0,3.0,4,0,11,23,0,2,4,7,3,3,5,2,7
#32,Johnson,23.6,0,1,0,1.0,2.0,1,0,10,19,2,3,1,4,2,2,3,0,3
#44,Coimbra,14.3,0,0,0,5.0,2.0,2,0,7,12,0,0,3,5,1,2,1,1,2
#5,Hélio,18.9,4,1,0,2.0,2.0,1,0,5,8,0,0,2,3,1,2,3,1,4
#13,Schneider,11.6,1,1,0,2.0,1.0,0,0,5,10,1,2,0,1,2,2,0,0,0
#41,Mineiro,9.8,0,0,0,2.0,0.0,0,0,2,4,0,0,1,2,0,0,3,0,3
#9,Pastor,15.5,1,0,0,2.0,0.0,1,0,2,5,0,1,1,1,0,0,2,1,3
#11,Guirro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Panunzio,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,20,7,0,21.0,19.0,14,0,86,161,10,23,19,35,18,22,26,9,35
