Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#4,Larry,30.5,4,2,0,1.0,4.0,0,0,24,39,1,2,9,14,3,5,3,0,3
#28,Lucas,33.8,1,1,3,1.0,6.0,0,0,23,35,4,7,3,4,5,6,4,0,4
#11,Jefferson,29.4,0,0,0,3.0,3.0,2,0,14,28,1,2,3,8,5,6,5,0,5
#2,Fúlvio,27.2,10,1,0,3.0,4.0,3,0,5,8,0,1,1,1,3,3,3,0,3
#10,Gustavo,21.1,2,0,0,3.0,0.0,1,0,4,6,0,0,2,3,0,0,5,0,5
#10,Alex,25.1,6,2,0,4.0,1.0,3,0,4,6,0,0,2,3,0,0,2,1,3
#8,Cauê,5.7,1,0,0,1.0,2.0,1,0,4,7,0,1,0,0,4,4,1,0,1
#30,Enzo,18.6,2,0,0,0.0,0.0,1,0,3,9,1,3,0,0,0,0,1,1,2
#7,Renato,2.1,0,0,0,0.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#20,Pará,3.2,1,0,0,2.0,0.0,1,0,2,2,0,0,1,1,0,0,0,0,0
#11,Vinicius,1.7,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Emanuel,1.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,27,6,3,19.0,20.0,13,0,85,142,7,16,22,35,20,24,27,4,31
#7,D. Coleman,29.7,2,0,0,3.0,3.0,1,0,15,24,3,5,1,2,4,5,1,0,1
#24,Paranhos,24.4,0,0,0,2.0,2.0,2,0,10,18,0,0,5,9,0,0,6,1,7
#19,Leandrinho,33.1,6,1,0,3.0,7.0,6,0,9,34,1,4,3,11,0,0,3,1,4
#21,Wesley,34.0,2,0,1,2.0,4.0,1,0,9,32,1,6,2,5,2,4,2,2,4
#10,Bob,11.9,0,2,0,0.0,0.0,0,0,6,6,2,2,0,0,0,0,0,0,0
#7,Jefferson,20.7,1,1,0,3.0,0.0,0,0,6,15,0,3,3,3,0,0,3,0,3
#4,Lucas,21.8,3,1,0,1.0,2.0,0,0,4,8,0,0,2,4,0,0,2,1,3
#55,Augusto,6.8,2,0,0,4.0,0.0,0,0,3,12,1,4,0,0,0,0,0,2,2
#23,Leonardo,13.6,0,1,1,3.0,0.0,1,1,2,6,0,0,1,3,0,0,0,0,0
#0,Sam Daniel,4.0,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,1,0,1
Equipe,Equipe,0.0,16,6,2,21.0,18.0,14,1,64,158,8,25,17,37,6,9,18,10,28
