Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#11,Marquinhos,28.8,6,0,0,5.0,9.0,4,0,17,41,1,6,3,5,8,13,2,1,3
#25,Nesbitt,19.7,2,1,0,1.0,3.0,0,0,10,17,0,1,3,4,4,6,1,2,3
#6,Balbi,34.7,5,1,0,3.0,3.0,2,0,10,26,2,6,1,3,2,2,3,0,3
#9,Deryk,25.5,1,0,0,2.0,5.0,2,0,9,18,1,4,1,1,4,4,0,0,0
#17,Varejão,20.8,0,0,0,1.0,2.0,0,0,9,17,1,1,2,6,2,2,1,3,4
#12,Mineiro,21.8,1,0,1,2.0,3.0,0,1,8,18,0,1,3,5,2,5,5,3,8
#16,Olivinha,17.0,2,0,0,2.0,2.0,2,0,6,15,1,3,1,1,1,4,6,0,6
#5,Davi,16.3,1,1,0,3.0,1.0,0,0,5,9,1,1,0,2,2,2,1,0,1
#7,Jhonatan,15.4,0,0,0,3.0,1.0,1,0,3,6,0,0,1,2,1,2,0,1,1
#8,Crescenzi,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Matheus Weber,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Ruan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,3,1,22.0,29.0,11,1,77,167,7,23,15,29,26,40,23,12,35
#4,Cauê,36.8,5,1,0,3.0,5.0,1,1,21,41,2,5,4,9,7,8,6,0,6
#5,Jamaal,32.9,3,2,0,4.0,7.0,0,0,17,37,2,6,2,6,7,7,2,2,4
#36,Arthur,35.1,2,0,0,4.0,2.0,0,0,11,18,1,2,4,6,0,0,1,0,1
#15,Diego,21.2,0,2,0,4.0,2.0,1,0,9,18,2,2,1,5,1,2,7,2,9
#10,Coelho,30.6,1,1,0,4.0,4.0,1,0,9,26,1,6,1,2,4,4,0,0,0
#21,Murilo,13.4,0,0,0,2.0,0.0,0,0,5,16,1,2,1,5,0,0,0,2,2
#10,Ansaloni,9.2,0,0,0,2.0,1.0,2,0,5,9,1,1,1,3,0,0,3,0,3
#0,Guga,5.2,0,0,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#35,Maique,8.1,2,0,1,4.0,0.0,0,0,2,4,0,0,1,2,0,0,1,2,3
#11,Fabrício,0.6,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Mogi,6.6,1,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#13,Jackson,0.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,6,1,29.0,21.0,9,1,81,171,10,24,16,39,19,21,24,10,34
